step_num,indicator,module_family,layer,mean_value,n
6000,mean_singular_value,mlp,13,1.50839008164985,2
6000,mean_singular_value,mlp,14,1.5033046394164558,2
6000,mean_singular_value,mlp,15,1.3959757077827817,2
6000,median_eigenvalue,attention,0,0.5890594009903138,2
6000,median_eigenvalue,attention,1,0.7019958235494478,2
6000,median_eigenvalue,attention,2,0.5907224235290666,2
6000,median_eigenvalue,attention,3,0.6257895643527223,2
6000,median_eigenvalue,attention,4,0.6563145027608039,2
6000,median_eigenvalue,attention,5,0.7313158267092899,2
6000,median_eigenvalue,attention,6,0.6939870044437095,2
6000,median_eigenvalue,attention,7,0.7036540759952409,2
6000,median_eigenvalue,attention,8,0.7012572452422214,2
6000,median_eigenvalue,attention,9,0.6831572014151783,2
6000,median_eigenvalue,attention,10,0.7769740814970316,2
6000,median_eigenvalue,attention,11,0.7872674336076957,2
6000,median_eigenvalue,attention,12,0.7478981146901558,2
6000,median_eigenvalue,attention,13,0.7380956487205526,2
6000,median_eigenvalue,attention,14,0.7578594703909706,2
6000,median_eigenvalue,attention,15,0.695626076536386,2
6000,median_eigenvalue,mlp,0,1.2614729877177133,2
6000,median_eigenvalue,mlp,1,1.141863355466766,2
6000,median_eigenvalue,mlp,2,1.3671198869494727,2
6000,median_eigenvalue,mlp,3,1.3667376734055,2
6000,median_eigenvalue,mlp,4,1.4182644091164436,2
6000,median_eigenvalue,mlp,5,1.4711240866497022,2
6000,median_eigenvalue,mlp,6,1.5429693058608471,2
6000,median_eigenvalue,mlp,7,1.5539703427332512,2
6000,median_eigenvalue,mlp,8,1.5649408751127218,2
6000,median_eigenvalue,mlp,9,1.6955943737030879,2
6000,median_eigenvalue,mlp,10,1.7195173479762893,2
6000,median_eigenvalue,mlp,11,1.839610969104239,2
6000,median_eigenvalue,mlp,12,1.9169949940538835,2
6000,median_eigenvalue,mlp,13,1.9473855838065006,2
6000,median_eigenvalue,mlp,14,1.91644702376373,2
6000,median_eigenvalue,mlp,15,1.628985032299326,2
6000,mp_edge,attention,0,195.28986870040637,2
6000,mp_edge,attention,1,260.45174636180803,2
6000,mp_edge,attention,2,186.64851298499934,2
6000,mp_edge,attention,3,230.04013941640397,2
6000,mp_edge,attention,4,279.4271361486908,2
6000,mp_edge,attention,5,357.5777851938007,2
6000,mp_edge,attention,6,346.76479875737107,2
6000,mp_edge,attention,7,339.07670664134145,2
6000,mp_edge,attention,8,365.78488605810986,2
6000,mp_edge,attention,9,352.5432826607936,2
6000,mp_edge,attention,10,456.6181712759363,2
6000,mp_edge,attention,11,508.4813979931447,2
6000,mp_edge,attention,12,390.23175998065653,2
6000,mp_edge,attention,13,428.39126543422594,2
6000,mp_edge,attention,14,389.9998555084357,2
6000,mp_edge,attention,15,288.1069972792812,2
6000,mp_edge,mlp,0,3.0985640899417453,2
6000,mp_edge,mlp,1,2.8047661926324623,2
6000,mp_edge,mlp,2,3.358065237695594,2
6000,mp_edge,mlp,3,3.3571264041465807,2
6000,mp_edge,mlp,4,3.483691851445383,2
6000,mp_edge,mlp,5,3.6135314121852344,2
6000,mp_edge,mlp,6,3.790005279203513,2
6000,mp_edge,mlp,7,3.817027195754123,2
6000,mp_edge,mlp,8,3.843974183925524,2
6000,mp_edge,mlp,9,4.164899200076528,2
6000,mp_edge,mlp,10,4.223661353312686,2
6000,mp_edge,mlp,11,4.518648075566151,2
6000,mp_edge,mlp,12,4.708726946202881,2
6000,mp_edge,mlp,13,4.783375544307214,2
6000,mp_edge,mlp,14,4.707380963308316,2
6000,mp_edge,mlp,15,4.001286252880743,2
6000,mp_outliers_x1,attention,0,84.5,2
6000,mp_outliers_x1,attention,1,141.0,2
6000,mp_outliers_x1,attention,2,127.0,2
6000,mp_outliers_x1,attention,3,115.5,2
6000,mp_outliers_x1,attention,4,155.5,2
6000,mp_outliers_x1,attention,5,131.5,2
6000,mp_outliers_x1,attention,6,127.0,2
6000,mp_outliers_x1,attention,7,125.0,2
6000,mp_outliers_x1,attention,8,126.0,2
6000,mp_outliers_x1,attention,9,114.5,2
6000,mp_outliers_x1,attention,10,110.5,2
6000,mp_outliers_x1,attention,11,127.5,2
6000,mp_outliers_x1,attention,12,106.0,2
6000,mp_outliers_x1,attention,13,99.5,2
6000,mp_outliers_x1,attention,14,94.5,2
6000,mp_outliers_x1,attention,15,98.0,2
6000,mp_outliers_x1,mlp,0,188.5,2
6000,mp_outliers_x1,mlp,1,301.5,2
6000,mp_outliers_x1,mlp,2,283.0,2
6000,mp_outliers_x1,mlp,3,261.0,2
6000,mp_outliers_x1,mlp,4,253.5,2
6000,mp_outliers_x1,mlp,5,255.0,2
6000,mp_outliers_x1,mlp,6,250.5,2
6000,mp_outliers_x1,mlp,7,254.5,2
6000,mp_outliers_x1,mlp,8,259.0,2
6000,mp_outliers_x1,mlp,9,248.5,2
6000,mp_outliers_x1,mlp,10,258.0,2
6000,mp_outliers_x1,mlp,11,257.5,2
6000,mp_outliers_x1,mlp,12,253.5,2
6000,mp_outliers_x1,mlp,13,256.5,2
6000,mp_outliers_x1,mlp,14,269.0,2
6000,mp_outliers_x1,mlp,15,310.5,2
6000,mp_outliers_x1.1,attention,0,64.0,2
6000,mp_outliers_x1.1,attention,1,113.0,2
6000,mp_outliers_x1.1,attention,2,107.0,2
6000,mp_outliers_x1.1,attention,3,94.0,2
6000,mp_outliers_x1.1,attention,4,136.5,2
6000,mp_outliers_x1.1,attention,5,108.5,2
6000,mp_outliers_x1.1,attention,6,102.5,2
6000,mp_outliers_x1.1,attention,7,101.5,2
6000,mp_outliers_x1.1,attention,8,103.0,2
6000,mp_outliers_x1.1,attention,9,91.5,2
6000,mp_outliers_x1.1,attention,10,88.0,2
6000,mp_outliers_x1.1,attention,11,104.0,2
6000,mp_outliers_x1.1,attention,12,82.0,2
6000,mp_outliers_x1.1,attention,13,75.5,2
6000,mp_outliers_x1.1,attention,14,71.5,2
6000,mp_outliers_x1.1,attention,15,76.5,2
6000,mp_outliers_x1.1,mlp,0,141.5,2
6000,mp_outliers_x1.1,mlp,1,248.0,2
6000,mp_outliers_x1.1,mlp,2,233.5,2
6000,mp_outliers_x1.1,mlp,3,211.0,2
6000,mp_outliers_x1.1,mlp,4,208.0,2
6000,mp_outliers_x1.1,mlp,5,210.0,2
6000,mp_outliers_x1.1,mlp,6,203.5,2
6000,mp_outliers_x1.1,mlp,7,207.0,2
6000,mp_outliers_x1.1,mlp,8,211.5,2
6000,mp_outliers_x1.1,mlp,9,200.0,2
6000,mp_outliers_x1.1,mlp,10,210.5,2
6000,mp_outliers_x1.1,mlp,11,207.0,2
6000,mp_outliers_x1.1,mlp,12,200.5,2
6000,mp_outliers_x1.1,mlp,13,202.0,2
6000,mp_outliers_x1.1,mlp,14,214.5,2
6000,mp_outliers_x1.1,mlp,15,256.0,2
6000,mp_outliers_x1.25,attention,0,42.0,2
6000,mp_outliers_x1.25,attention,1,77.0,2
6000,mp_outliers_x1.25,attention,2,83.5,2
6000,mp_outliers_x1.25,attention,3,69.5,2
6000,mp_outliers_x1.25,attention,4,112.0,2
6000,mp_outliers_x1.25,attention,5,81.5,2
6000,mp_outliers_x1.25,attention,6,73.0,2
6000,mp_outliers_x1.25,attention,7,74.5,2
6000,mp_outliers_x1.25,attention,8,75.0,2
6000,mp_outliers_x1.25,attention,9,65.5,2
6000,mp_outliers_x1.25,attention,10,62.5,2
6000,mp_outliers_x1.25,attention,11,74.0,2
6000,mp_outliers_x1.25,attention,12,56.5,2
6000,mp_outliers_x1.25,attention,13,49.5,2
6000,mp_outliers_x1.25,attention,14,49.0,2
6000,mp_outliers_x1.25,attention,15,54.0,2
6000,mp_outliers_x1.25,mlp,0,81.5,2
6000,mp_outliers_x1.25,mlp,1,181.0,2
6000,mp_outliers_x1.25,mlp,2,180.5,2
6000,mp_outliers_x1.25,mlp,3,156.5,2
6000,mp_outliers_x1.25,mlp,4,158.5,2
6000,mp_outliers_x1.25,mlp,5,161.0,2
6000,mp_outliers_x1.25,mlp,6,151.5,2
6000,mp_outliers_x1.25,mlp,7,157.5,2
6000,mp_outliers_x1.25,mlp,8,161.5,2
6000,mp_outliers_x1.25,mlp,9,148.0,2
6000,mp_outliers_x1.25,mlp,10,156.5,2
6000,mp_outliers_x1.25,mlp,11,152.5,2
6000,mp_outliers_x1.25,mlp,12,144.5,2
6000,mp_outliers_x1.25,mlp,13,143.5,2
6000,mp_outliers_x1.25,mlp,14,153.5,2
6000,mp_outliers_x1.25,mlp,15,193.5,2
6000,nuclear_norm,attention,0,1511.8278167426633,2
6000,nuclear_norm,attention,1,1704.9288486782225,2
6000,nuclear_norm,attention,2,1543.473144381016,2
6000,nuclear_norm,attention,3,1629.7678284192295,2
6000,nuclear_norm,attention,4,1707.7599393079872,2
6000,nuclear_norm,attention,5,1776.694010100786,2
6000,nuclear_norm,attention,6,1758.6048017021149,2
6000,nuclear_norm,attention,7,1755.6131120395767,2
6000,nuclear_norm,attention,8,1759.2423074602075,2
6000,nuclear_norm,attention,9,1739.2904802611165,2
6000,nuclear_norm,attention,10,1831.4947699370823,2
6000,nuclear_norm,attention,11,1896.1766035225446,2
6000,nuclear_norm,attention,12,1792.0888124091143,2
6000,nuclear_norm,attention,13,1786.7795402158881,2
6000,nuclear_norm,attention,14,1800.9255375934736,2
6000,nuclear_norm,attention,15,1684.5996607108245,2
6000,nuclear_norm,mlp,0,2285.870898798108,2
6000,nuclear_norm,mlp,1,2346.314695134759,2
6000,nuclear_norm,mlp,2,2610.6476537287235,2
6000,nuclear_norm,mlp,3,2562.0898454785347,2
6000,nuclear_norm,mlp,4,2632.810506373644,2
6000,nuclear_norm,mlp,5,2688.018509462476,2
6000,nuclear_norm,mlp,6,2739.47300696373,2
6000,nuclear_norm,mlp,7,2762.9446326345205,2
6000,nuclear_norm,mlp,8,2784.9313852488995,2
6000,nuclear_norm,mlp,9,2877.4442292824388,2
6000,nuclear_norm,mlp,10,2917.9453930407763,2
6000,nuclear_norm,mlp,11,3008.0828467831016,2
6000,nuclear_norm,mlp,12,3068.4229908660054,2
6000,nuclear_norm,mlp,13,3089.1828872188926,2
6000,nuclear_norm,mlp,14,3078.7679015249014,2
6000,nuclear_norm,mlp,15,2858.958249539137,2
6000,num_singular_values,attention,0,2048.0,2
6000,num_singular_values,attention,1,2048.0,2
6000,num_singular_values,attention,2,2048.0,2
6000,num_singular_values,attention,3,2048.0,2
6000,num_singular_values,attention,4,2048.0,2
6000,num_singular_values,attention,5,2048.0,2
6000,num_singular_values,attention,6,2048.0,2
6000,num_singular_values,attention,7,2048.0,2
6000,num_singular_values,attention,8,2048.0,2
6000,num_singular_values,attention,9,2048.0,2
6000,num_singular_values,attention,10,2048.0,2
6000,num_singular_values,attention,11,2048.0,2
6000,num_singular_values,attention,12,2048.0,2
6000,num_singular_values,attention,13,2048.0,2
6000,num_singular_values,attention,14,2048.0,2
6000,num_singular_values,attention,15,2048.0,2
6000,num_singular_values,mlp,0,2048.0,2
6000,num_singular_values,mlp,1,2048.0,2
6000,num_singular_values,mlp,2,2048.0,2
6000,num_singular_values,mlp,3,2048.0,2
6000,num_singular_values,mlp,4,2048.0,2
6000,num_singular_values,mlp,5,2048.0,2
6000,num_singular_values,mlp,6,2048.0,2
6000,num_singular_values,mlp,7,2048.0,2
6000,num_singular_values,mlp,8,2048.0,2
6000,num_singular_values,mlp,9,2048.0,2
6000,num_singular_values,mlp,10,2048.0,2
6000,num_singular_values,mlp,11,2048.0,2
6000,num_singular_values,mlp,12,2048.0,2
6000,num_singular_values,mlp,13,2048.0,2
6000,num_singular_values,mlp,14,2048.0,2
6000,num_singular_values,mlp,15,2048.0,2
6000,rows,attention,0,4096.0,2
6000,rows,attention,1,4096.0,2
6000,rows,attention,2,4096.0,2
6000,rows,attention,3,4096.0,2
6000,rows,attention,4,4096.0,2
6000,rows,attention,5,4096.0,2
6000,rows,attention,6,4096.0,2
6000,rows,attention,7,4096.0,2
6000,rows,attention,8,4096.0,2
6000,rows,attention,9,4096.0,2
6000,rows,attention,10,4096.0,2
6000,rows,attention,11,4096.0,2
6000,rows,attention,12,4096.0,2
6000,rows,attention,13,4096.0,2
6000,rows,attention,14,4096.0,2
6000,rows,attention,15,4096.0,2
6000,rows,mlp,0,5120.0,2
6000,rows,mlp,1,5120.0,2
6000,rows,mlp,2,5120.0,2
6000,rows,mlp,3,5120.0,2
6000,rows,mlp,4,5120.0,2
6000,rows,mlp,5,5120.0,2
6000,rows,mlp,6,5120.0,2
6000,rows,mlp,7,5120.0,2
6000,rows,mlp,8,5120.0,2
6000,rows,mlp,9,5120.0,2
6000,rows,mlp,10,5120.0,2
6000,rows,mlp,11,5120.0,2
6000,rows,mlp,12,5120.0,2
6000,rows,mlp,13,5120.0,2
6000,rows,mlp,14,5120.0,2
6000,rows,mlp,15,5120.0,2
6000,spectral_norm,attention,0,6.0906819105148315,2
6000,spectral_norm,attention,1,4.580413341522217,2
6000,spectral_norm,attention,2,4.0697877407073975,2
6000,spectral_norm,attention,3,4.956877708435059,2
6000,spectral_norm,attention,4,4.156514763832092,2
6000,spectral_norm,attention,5,3.7499001026153564,2
6000,spectral_norm,attention,6,4.658974885940552,2
6000,spectral_norm,attention,7,4.441134333610535,2
6000,spectral_norm,attention,8,4.001081228256226,2
6000,spectral_norm,attention,9,4.3343706130981445,2
6000,spectral_norm,attention,10,4.282254159450531,2
6000,spectral_norm,attention,11,4.4157609939575195,2
6000,spectral_norm,attention,12,4.222618103027344,2
6000,spectral_norm,attention,13,4.938009977340698,2
6000,spectral_norm,attention,14,5.345418453216553,2
6000,spectral_norm,attention,15,5.388479948043823,2
6000,spectral_norm,mlp,0,5.465134620666504,2
6000,spectral_norm,mlp,1,7.393810510635376,2
6000,spectral_norm,mlp,2,7.754159212112426,2
6000,spectral_norm,mlp,3,8.352090120315552,2
6000,spectral_norm,mlp,4,7.810761451721191,2
6000,spectral_norm,mlp,5,8.089826822280884,2
6000,spectral_norm,mlp,6,7.672001600265503,2
6000,spectral_norm,mlp,7,7.994940519332886,2
6000,spectral_norm,mlp,8,8.311427116394043,2
6000,spectral_norm,mlp,9,8.144882678985596,2
6000,spectral_norm,mlp,10,8.866109371185303,2
6000,spectral_norm,mlp,11,8.585762739181519,2
6000,spectral_norm,mlp,12,9.16557264328003,2
6000,spectral_norm,mlp,13,8.845807790756226,2
6000,spectral_norm,mlp,14,9.167893648147583,2
6000,spectral_norm,mlp,15,9.506728887557983,2
6000,stable_rank,attention,0,45.72711959339644,2
6000,stable_rank,attention,1,114.48859051234018,2
6000,stable_rank,attention,2,93.67020376887746,2
6000,stable_rank,attention,3,115.40270069682194,2
6000,stable_rank,attention,4,115.97953369477713,2
6000,stable_rank,attention,5,170.47777852611122,2
6000,stable_rank,attention,6,128.16948567615694,2
6000,stable_rank,attention,7,142.05875209623827,2
6000,stable_rank,attention,8,150.60252772235683,2
6000,stable_rank,attention,9,140.0475594319718,2
6000,stable_rank,attention,10,176.7146180364545,2
6000,stable_rank,attention,11,162.67193596497617,2
6000,stable_rank,attention,12,154.88741607388826,2
6000,stable_rank,attention,13,108.60085534749018,2
6000,stable_rank,attention,14,94.26144138906534,2
6000,stable_rank,attention,15,72.37265946812063,2
6000,stable_rank,mlp,0,116.19993415516423,2
6000,stable_rank,mlp,1,77.55328167051542,2
6000,stable_rank,mlp,2,88.38763504406816,2
6000,stable_rank,mlp,3,67.59608961149254,2
6000,stable_rank,mlp,4,94.03833728425413,2
6000,stable_rank,mlp,5,93.95397017670874,2
6000,stable_rank,mlp,6,126.79142293162027,2
6000,stable_rank,mlp,7,114.32407437565251,2
6000,stable_rank,mlp,8,109.53517673528457,2
6000,stable_rank,mlp,9,129.25442156916517,2
6000,stable_rank,mlp,10,107.47373464834489,2
6000,stable_rank,mlp,11,142.03711136536916,2
6000,stable_rank,mlp,12,115.6777605356216,2
6000,stable_rank,mlp,13,128.2255563368102,2
6000,stable_rank,mlp,14,97.98763082820984,2
6000,stable_rank,mlp,15,66.85431846416589,2
6000,subspace_stability_topk,attention,0,0.960092157125473,2
6000,subspace_stability_topk,attention,1,0.9703507423400879,2
6000,subspace_stability_topk,attention,2,0.9748545289039612,2
6000,subspace_stability_topk,attention,3,0.969584822654724,2
6000,subspace_stability_topk,attention,4,0.9718666076660156,2
6000,subspace_stability_topk,attention,5,0.9208074808120728,2
6000,subspace_stability_topk,attention,6,0.963731586933136,2
6000,subspace_stability_topk,attention,7,0.9665640294551849,2
6000,subspace_stability_topk,attention,8,0.90167436003685,2
6000,subspace_stability_topk,attention,9,0.9657227993011475,2
6000,subspace_stability_topk,attention,10,0.8995200395584106,2
6000,subspace_stability_topk,attention,11,0.9465028643608094,2
6000,subspace_stability_topk,attention,12,0.9179736971855164,2
6000,subspace_stability_topk,attention,13,0.937496691942215,2
6000,subspace_stability_topk,attention,14,0.9823534190654755,2
6000,subspace_stability_topk,attention,15,0.931488424539566,2
6000,subspace_stability_topk,mlp,0,0.86208376288414,2
6000,subspace_stability_topk,mlp,1,0.9816024303436279,2
6000,subspace_stability_topk,mlp,2,0.993703693151474,2
6000,subspace_stability_topk,mlp,3,0.9836972057819366,2
6000,subspace_stability_topk,mlp,4,0.98960942029953,2
6000,subspace_stability_topk,mlp,5,0.9810240268707275,2
6000,subspace_stability_topk,mlp,6,0.9713838398456573,2
6000,subspace_stability_topk,mlp,7,0.9899622201919556,2
6000,subspace_stability_topk,mlp,8,0.990208774805069,2
6000,subspace_stability_topk,mlp,9,0.9902506768703461,2
6000,subspace_stability_topk,mlp,10,0.9874719083309174,2
6000,subspace_stability_topk,mlp,11,0.987394392490387,2
6000,subspace_stability_topk,mlp,12,0.9789552986621857,2
6000,subspace_stability_topk,mlp,13,0.9904786348342896,2
6000,subspace_stability_topk,mlp,14,0.9827157258987427,2
6000,subspace_stability_topk,mlp,15,0.99056676030159,2
7000,alpha_tail_frac_0.2,attention,0,2.1179733747155987,2
7000,alpha_tail_frac_0.2,attention,1,2.730051208134994,2
7000,alpha_tail_frac_0.2,attention,2,2.0504338065063,2
7000,alpha_tail_frac_0.2,attention,3,2.1287070832573285,2
7000,alpha_tail_frac_0.2,attention,4,2.286940226407003,2
7000,alpha_tail_frac_0.2,attention,5,2.6153333301115866,2
7000,alpha_tail_frac_0.2,attention,6,2.433432756371385,2
7000,alpha_tail_frac_0.2,attention,7,2.35659650483884,2
7000,alpha_tail_frac_0.2,attention,8,2.399551287292443,2
7000,alpha_tail_frac_0.2,attention,9,2.3090718168651545,2
7000,alpha_tail_frac_0.2,attention,10,2.7429353102718546,2
7000,alpha_tail_frac_0.2,attention,11,2.7308246003323235,2
7000,alpha_tail_frac_0.2,attention,12,2.743062250221659,2
7000,alpha_tail_frac_0.2,attention,13,2.706007603512083,2
7000,alpha_tail_frac_0.2,attention,14,2.6880686411393198,2
7000,alpha_tail_frac_0.2,attention,15,2.526561772918406,2
7000,alpha_tail_frac_0.2,mlp,0,4.763799420759261,2
7000,alpha_tail_frac_0.2,mlp,1,2.5642733031017837,2
7000,alpha_tail_frac_0.2,mlp,2,1.9909060071794695,2
7000,alpha_tail_frac_0.2,mlp,3,2.5005578750810953,2
7000,alpha_tail_frac_0.2,mlp,4,2.182316085883498,2
7000,alpha_tail_frac_0.2,mlp,5,2.0959318820822466,2
7000,alpha_tail_frac_0.2,mlp,6,2.4084579976748213,2
7000,alpha_tail_frac_0.2,mlp,7,2.265146356352014,2
7000,alpha_tail_frac_0.2,mlp,8,2.172668707799841,2
7000,alpha_tail_frac_0.2,mlp,9,2.509997878805535,2
7000,alpha_tail_frac_0.2,mlp,10,2.414711649888942,2
7000,alpha_tail_frac_0.2,mlp,11,2.6086944141247903,2
7000,alpha_tail_frac_0.2,mlp,12,2.811470836491848,2
7000,alpha_tail_frac_0.2,mlp,13,2.9201661892067863,2
7000,alpha_tail_frac_0.2,mlp,14,2.738767628734594,2
7000,alpha_tail_frac_0.2,mlp,15,2.377782651820121,2
7000,alpha_tail_frac_0.3,attention,0,1.9647783504155583,2
7000,alpha_tail_frac_0.3,attention,1,2.1855540473221646,2
7000,alpha_tail_frac_0.3,attention,2,1.7914036597322247,2
7000,alpha_tail_frac_0.3,attention,3,1.8045515769130367,2
7000,alpha_tail_frac_0.3,attention,4,1.8377928443827622,2
7000,alpha_tail_frac_0.3,attention,5,2.1081497775935256,2
7000,alpha_tail_frac_0.3,attention,6,1.9813101304953353,2
7000,alpha_tail_frac_0.3,attention,7,1.9595129502553101,2
7000,alpha_tail_frac_0.3,attention,8,1.9666967510798248,2
7000,alpha_tail_frac_0.3,attention,9,1.9541612247460078,2
7000,alpha_tail_frac_0.3,attention,10,2.2439747545844826,2
7000,alpha_tail_frac_0.3,attention,11,2.1504716734792924,2
7000,alpha_tail_frac_0.3,attention,12,2.214881371590806,2
7000,alpha_tail_frac_0.3,attention,13,2.2557284150267414,2
7000,alpha_tail_frac_0.3,attention,14,2.236167707410073,2
7000,alpha_tail_frac_0.3,attention,15,2.1332388174098535,2
7000,alpha_tail_frac_0.3,mlp,0,4.441350867589797,2
7000,alpha_tail_frac_0.3,mlp,1,2.371463023325872,2
7000,alpha_tail_frac_0.3,mlp,2,1.9371815364264453,2
7000,alpha_tail_frac_0.3,mlp,3,2.3402337613667585,2
7000,alpha_tail_frac_0.3,mlp,4,2.101789648770736,2
7000,alpha_tail_frac_0.3,mlp,5,2.0396287873369348,2
7000,alpha_tail_frac_0.3,mlp,6,2.281781125282329,2
7000,alpha_tail_frac_0.3,mlp,7,2.1681645212253278,2
7000,alpha_tail_frac_0.3,mlp,8,2.093957345686315,2
7000,alpha_tail_frac_0.3,mlp,9,2.361890561835726,2
7000,alpha_tail_frac_0.3,mlp,10,2.278571309575724,2
7000,alpha_tail_frac_0.3,mlp,11,2.4184332067179506,2
7000,alpha_tail_frac_0.3,mlp,12,2.5729889989511143,2
7000,alpha_tail_frac_0.3,mlp,13,2.64448636828383,2
7000,alpha_tail_frac_0.3,mlp,14,2.532069370519138,2
7000,alpha_tail_frac_0.3,mlp,15,2.2444058025515172,2
7000,alpha_tail_frac_0.5,attention,0,1.611813721782584,2
7000,alpha_tail_frac_0.5,attention,1,1.513131108905596,2
7000,alpha_tail_frac_0.5,attention,2,1.4364953840898225,2
7000,alpha_tail_frac_0.5,attention,3,1.4247917530504544,2
7000,alpha_tail_frac_0.5,attention,4,1.378281848747203,2
7000,alpha_tail_frac_0.5,attention,5,1.5283964793239557,2
7000,alpha_tail_frac_0.5,attention,6,1.4766249516451868,2
7000,alpha_tail_frac_0.5,attention,7,1.4798072522506822,2
7000,alpha_tail_frac_0.5,attention,8,1.4900712248609174,2
7000,alpha_tail_frac_0.5,attention,9,1.4969070301252088,2
7000,alpha_tail_frac_0.5,attention,10,1.6318114917163578,2
7000,alpha_tail_frac_0.5,attention,11,1.543747611978473,2
7000,alpha_tail_frac_0.5,attention,12,1.5993314464311283,2
7000,alpha_tail_frac_0.5,attention,13,1.646235413698888,2
7000,alpha_tail_frac_0.5,attention,14,1.638691618360248,2
7000,alpha_tail_frac_0.5,attention,15,1.6047847566480162,2
7000,alpha_tail_frac_0.5,mlp,0,2.977482422943713,2
7000,alpha_tail_frac_0.5,mlp,1,1.944534274129122,2
7000,alpha_tail_frac_0.5,mlp,2,1.762278958885748,2
7000,alpha_tail_frac_0.5,mlp,3,2.003505856634942,2
7000,alpha_tail_frac_0.5,mlp,4,1.89625786551631,2
7000,alpha_tail_frac_0.5,mlp,5,1.863312101582891,2
7000,alpha_tail_frac_0.5,mlp,6,2.00009338962512,2
7000,alpha_tail_frac_0.5,mlp,7,1.9352698246478317,2
7000,alpha_tail_frac_0.5,mlp,8,1.8885378756682,2
7000,alpha_tail_frac_0.5,mlp,9,2.0437159072579525,2
7000,alpha_tail_frac_0.5,mlp,10,1.9854769400004313,2
7000,alpha_tail_frac_0.5,mlp,11,2.052983795439418,2
7000,alpha_tail_frac_0.5,mlp,12,2.1255763696140915,2
7000,alpha_tail_frac_0.5,mlp,13,2.1474014046137824,2
7000,alpha_tail_frac_0.5,mlp,14,2.079170774916875,2
7000,alpha_tail_frac_0.5,mlp,15,1.9037518161418265,2
7000,cols,attention,0,2048.0,2
7000,cols,attention,1,2048.0,2
7000,cols,attention,2,2048.0,2
7000,cols,attention,3,2048.0,2
7000,cols,attention,4,2048.0,2
7000,cols,attention,5,2048.0,2
7000,cols,attention,6,2048.0,2
7000,cols,attention,7,2048.0,2
7000,cols,attention,8,2048.0,2
7000,cols,attention,9,2048.0,2
7000,cols,attention,10,2048.0,2
7000,cols,attention,11,2048.0,2
7000,cols,attention,12,2048.0,2
7000,cols,attention,13,2048.0,2
7000,cols,attention,14,2048.0,2
7000,cols,attention,15,2048.0,2
7000,cols,mlp,0,5120.0,2
7000,cols,mlp,1,5120.0,2
7000,cols,mlp,2,5120.0,2
7000,cols,mlp,3,5120.0,2
7000,cols,mlp,4,5120.0,2
7000,cols,mlp,5,5120.0,2
7000,cols,mlp,6,5120.0,2
7000,cols,mlp,7,5120.0,2
7000,cols,mlp,8,5120.0,2
7000,cols,mlp,9,5120.0,2
7000,cols,mlp,10,5120.0,2
7000,cols,mlp,11,5120.0,2
7000,cols,mlp,12,5120.0,2
7000,cols,mlp,13,5120.0,2
7000,cols,mlp,14,5120.0,2
7000,cols,mlp,15,5120.0,2
7000,effective_rank,attention,0,1672.2201495662148,2
7000,effective_rank,attention,1,1670.7332345382802,2
7000,effective_rank,attention,2,1665.1133977310333,2
7000,effective_rank,attention,3,1643.6789626766945,2
7000,effective_rank,attention,4,1655.9229012860092,2
7000,effective_rank,attention,5,1687.6698377869461,2
7000,effective_rank,attention,6,1665.3388356933935,2
7000,effective_rank,attention,7,1667.8390265311727,2
7000,effective_rank,attention,8,1676.2051087630282,2
7000,effective_rank,attention,9,1666.904761786479,2
7000,effective_rank,attention,10,1705.6908930569898,2
7000,effective_rank,attention,11,1683.257105022884,2
7000,effective_rank,attention,12,1690.8294971818477,2
7000,effective_rank,attention,13,1698.1206530577804,2
7000,effective_rank,attention,14,1688.9897724636048,2
7000,effective_rank,attention,15,1692.566188330614,2
7000,effective_rank,mlp,0,1926.4722107602788,2
7000,effective_rank,mlp,1,1876.878366920549,2
7000,effective_rank,mlp,2,1867.3283649036855,2
7000,effective_rank,mlp,3,1893.343720085805,2
7000,effective_rank,mlp,4,1888.7504142924886,2
7000,effective_rank,mlp,5,1884.6427868495155,2
7000,effective_rank,mlp,6,1897.869112619277,2
7000,effective_rank,mlp,7,1891.9115729574476,2
7000,effective_rank,mlp,8,1886.6558062591057,2
7000,effective_rank,mlp,9,1900.11673198461,2
7000,effective_rank,mlp,10,1893.8249892534673,2
7000,effective_rank,mlp,11,1899.1489563443465,2
7000,effective_rank,mlp,12,1901.7546043601444,2
7000,effective_rank,mlp,13,1902.1150058026774,2
7000,effective_rank,mlp,14,1893.4648961652608,2
7000,effective_rank,mlp,15,1874.210250432045,2
7000,frobenius_norm,attention,0,39.874735033167276,2
7000,frobenius_norm,attention,1,45.33287509691588,2
7000,frobenius_norm,attention,2,41.21960888862726,2
7000,frobenius_norm,attention,3,44.03332251522778,2
7000,frobenius_norm,attention,4,45.89893423953456,2
7000,frobenius_norm,attention,5,47.15914872792902,2
7000,frobenius_norm,attention,6,47.3119148817122,2
7000,frobenius_norm,attention,7,47.19503921193249,2
7000,frobenius_norm,attention,8,47.156878788423356,2
7000,frobenius_norm,attention,9,46.8837644509935,2
7000,frobenius_norm,attention,10,48.783261771606576,2
7000,frobenius_norm,attention,11,51.16094352452035,2
7000,frobenius_norm,attention,12,48.18701589521908,2
7000,frobenius_norm,attention,13,47.775659836031615,2
7000,frobenius_norm,attention,14,48.41956364117768,2
7000,frobenius_norm,attention,15,44.853249790389924,2
