step_num,indicator,mean_value,std_value,n
100000,alpha_tail_frac_0.2,2.7775747289323904,0.6667717291816075,64
100000,alpha_tail_frac_0.3,2.4930718615211984,0.6404900185412228,64
100000,alpha_tail_frac_0.5,1.9774767120360623,0.5680029405943652,64
100000,cols,3584.0,2681.4614352198746,64
100000,effective_rank,1801.2897463306028,149.4773976071624,64
100000,frobenius_norm,85.64830582899438,25.50415378621446,64
100000,mean_singular_value,1.6977130107676028,0.5449736772665581,64
100000,median_eigenvalue,2.742503406772112,1.5758286014938883,64
100000,mp_edge,730.2555702372832,1381.832848640077,64
100000,mp_outliers_x1,168.953125,118.21576046291541,64
100000,mp_outliers_x1.1,134.90625,98.46387118416293,64
100000,mp_outliers_x1.25,98.90625,75.78095391449277,64
100000,nuclear_norm,3476.9162460520506,1116.1060910419108,64
100000,num_singular_values,2048.0,0.0,64
100000,rows,4608.0,2681.461435219874,64
100000,spectral_norm,10.825022581964731,10.951679072604511,64
100000,stable_rank,106.89772534640296,54.068026049551364,64
100000,subspace_stability_topk,0.9889605334028602,0.010839788178066799,64
120000,alpha_tail_frac_0.2,2.7638883742467426,0.6664376595790615,64
120000,alpha_tail_frac_0.3,2.4875872037532383,0.6432331017551227,64
120000,alpha_tail_frac_0.5,1.977786231722437,0.5746448131773496,64
120000,cols,3584.0,2681.4614352198746,64
120000,effective_rank,1799.7816470863174,151.02557398027392,64
120000,frobenius_norm,81.92196073333155,24.946362202954568,64
120000,mean_singular_value,1.620484944290097,0.5246247851511755,64
120000,median_eigenvalue,2.5018655009820305,1.4460505160214363,64
120000,mp_edge,654.6195152118444,1243.1335865329086,64
120000,mp_outliers_x1,168.625,118.51562083097902,64
120000,mp_outliers_x1.1,134.515625,98.78724809865271,64
120000,mp_outliers_x1.25,98.609375,76.10469338456554,64
120000,nuclear_norm,3318.7531659061187,1074.4315599896074,64
120000,num_singular_values,2048.0,0.0,64
120000,rows,4608.0,2681.461435219874,64
120000,spectral_norm,10.661191187798977,11.138226101594892,64
120000,stable_rank,104.40712095544748,54.50346488966134,64
120000,subspace_stability_topk,0.9913331205025315,0.014778320081960424,64
143000,alpha_tail_frac_0.2,2.754190843346464,0.6680709837011348,64
143000,alpha_tail_frac_0.3,2.483145097787482,0.6450807744421989,64
143000,alpha_tail_frac_0.5,1.9768548738059355,0.5770870936830381,64
143000,cols,3584.0,2681.4614352198746,64
143000,effective_rank,1798.5379871489877,152.30354041910311,64
143000,frobenius_norm,78.73878373140656,24.49700963095849,64
143000,mean_singular_value,1.5548233161269818,0.5081354309889763,64
143000,median_eigenvalue,2.3056817082116368,1.3407162443825096,64
143000,mp_edge,592.1705014864754,1127.7367075271557,64
143000,mp_outliers_x1,168.375,118.7233010921707,64
143000,mp_outliers_x1.1,134.375,99.06507401142387,64
143000,mp_outliers_x1.25,98.515625,76.45685414424871,64
143000,nuclear_norm,3184.278151428059,1040.6613626654232,64
143000,num_singular_values,2048.0,0.0,64
143000,rows,4608.0,2681.461435219874,64
143000,spectral_norm,10.533014614135027,11.324463258000984,64
143000,stable_rank,102.7593256441145,54.411606271618474,64
143000,subspace_stability_topk,0.9944288684055209,0.010416612736908927,64
