model,step,step_num,layer,module,metric,value
EleutherAI/pythia-410m-deduped,4,4,11,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,12,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,12,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,12,mlp.dense_4h_to_h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,4,4,12,mlp.dense_h_to_4h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,4,4,13,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,13,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,13,mlp.dense_4h_to_h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,4,4,13,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,14,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,14,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,14,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,14,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,15,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,15,attention.query_key_value,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,4,4,15,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,15,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,16,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,16,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,16,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,16,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,17,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,17,attention.query_key_value,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,4,4,17,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,17,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,18,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,18,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,18,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,18,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,19,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,19,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,19,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,19,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,20,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,20,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,20,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,20,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,21,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,21,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,21,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,21,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,22,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,22,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,22,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,22,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,23,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,23,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,23,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,4,4,23,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,0,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,0,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,0,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,0,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,1,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,1,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,1,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,1,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,2,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,2,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,2,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,2,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,3,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,3,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,3,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,3,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,4,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,4,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,4,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,4,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,5,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,5,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,5,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,5,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,6,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,6,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,6,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,6,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,7,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,7,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,7,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,7,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,8,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,8,attention.query_key_value,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,8,8,8,mlp.dense_4h_to_h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,8,8,8,mlp.dense_h_to_4h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,8,8,9,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,9,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,9,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,9,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,10,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,10,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,10,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,10,mlp.dense_h_to_4h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,8,8,11,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,11,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,11,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,11,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,12,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,12,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,12,mlp.dense_4h_to_h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,8,8,12,mlp.dense_h_to_4h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,8,8,13,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,13,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,13,mlp.dense_4h_to_h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,8,8,13,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,14,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,14,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,14,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,14,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,15,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,15,attention.query_key_value,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,8,8,15,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,15,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,16,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,16,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,16,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,16,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,17,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,17,attention.query_key_value,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,8,8,17,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,17,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,18,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,18,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,18,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,18,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,19,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,19,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,19,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,19,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,20,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,20,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,20,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,20,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,21,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,21,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,21,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,21,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,22,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,22,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,22,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,22,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,23,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,23,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,23,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,8,8,23,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,0,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,0,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,0,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,0,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,1,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,1,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,1,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,1,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,2,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,2,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,2,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,2,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,3,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,3,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,3,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,3,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,4,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,4,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,4,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,4,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,5,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,5,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,5,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,5,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,6,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,6,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,6,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,6,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,7,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,7,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,7,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,7,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,8,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,8,attention.query_key_value,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,16,16,8,mlp.dense_4h_to_h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,16,16,8,mlp.dense_h_to_4h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,16,16,9,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,9,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,9,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,9,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,10,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,10,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,10,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,10,mlp.dense_h_to_4h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,16,16,11,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,11,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,11,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,11,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,12,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,12,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,12,mlp.dense_4h_to_h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,16,16,12,mlp.dense_h_to_4h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,16,16,13,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,13,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,13,mlp.dense_4h_to_h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,16,16,13,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,14,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,14,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,14,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,14,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,15,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,15,attention.query_key_value,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,16,16,15,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,15,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,16,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,16,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,16,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,16,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,17,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,17,attention.query_key_value,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,16,16,17,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,17,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,18,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,18,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,18,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,18,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,19,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,19,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,19,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,19,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,20,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,20,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,20,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,20,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,21,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,21,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,21,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,21,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,22,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,22,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,22,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,22,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,23,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,23,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,23,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,16,16,23,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,0,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,0,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,0,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,0,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,1,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,1,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,1,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,1,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,2,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,2,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,2,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,2,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,3,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,3,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,3,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,3,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,4,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,4,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,4,mlp.dense_4h_to_h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,32,32,4,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,5,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,5,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,5,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,5,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,6,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,6,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,6,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,6,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,7,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,7,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,7,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,7,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,8,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,8,attention.query_key_value,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,32,32,8,mlp.dense_4h_to_h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,32,32,8,mlp.dense_h_to_4h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,32,32,9,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,9,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,9,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,9,mlp.dense_h_to_4h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,10,attention.dense,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,10,attention.query_key_value,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,10,mlp.dense_4h_to_h,mp_outliers_x1,0.0
EleutherAI/pythia-410m-deduped,32,32,10,mlp.dense_h_to_4h,mp_outliers_x1,1.0
EleutherAI/pythia-410m-deduped,32,32,11,attention.dense,mp_outliers_x1,0.0
