experiment_id,model,stage,step,seed,timestamp,n_items,n_probe,n_train_texts,base_probe_mean_margin,base_probe_accuracy,base_probe_mean_nll,base_control_mean_margin,base_control_accuracy,post_injection_mean_margin,post_injection_accuracy,post_injection_mean_nll,uptake_margin_delta,uptake_accuracy_delta,injection_train_steps,injection_final_loss,post_continuation_mean_margin,post_continuation_accuracy,post_continuation_mean_nll,normalized_retention_margin,normalized_retention_accuracy,continuation_train_steps,continuation_final_loss,k_star_accuracy_threshold,degradation_auc_accuracy,degradation_auc_margin,degradation_final_accuracy,degradation_final_margin
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step1000,1000,1,2026-06-04T20:54:15+0000,300,200,900,-1.3853590321540832,0.225,8.455824484825134,-1.5755549550056458,0.21,-0.15837655782699586,0.38,4.478229260444641,1.2269824743270874,0.155,600,0.6786340475082397,-0.45113799571990965,0.42,6.175217642784118,0.761397213066574,1.258064516129032,500,4.3000335693359375,0.0,90.49,-152.88776700377466,0.31,-0.9843880546092987
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step1000,1000,2,2026-06-04T21:03:19+0000,300,200,900,-1.2442437481880189,0.215,8.286281669139862,-1.4380494332313538,0.245,-0.24194688320159913,0.475,5.063452751636505,1.0022968649864197,0.26,600,0.5921300053596497,-0.47829954147338866,0.41,6.387901523113251,0.7641889678314101,0.7499999999999999,500,4.3057355880737305,0.0,90.83000000000001,-154.73422766923903,0.34,-0.5760122799873352
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step2000,2000,0,2026-06-04T21:12:27+0000,300,200,900,-1.478890492916107,0.22,8.317029321193695,-1.3994378137588501,0.215,0.3946432620659471,0.65,2.6717325538024306,1.873533754982054,0.43000000000000005,600,0.6282262802124023,-0.2754405188560486,0.445,5.24130188703537,0.6423422961341766,0.5232558139534883,500,3.6994683742523193,37.818181818181806,106.43,-80.90942682109772,0.35,-0.4988662499189377
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step2000,2000,1,2026-06-04T21:21:42+0000,300,200,900,-1.474146795272827,0.255,8.286611955165863,-1.4932866621017455,0.275,0.336286643743515,0.605,2.6883732855319975,1.8104334390163421,0.35,600,0.6233083009719849,-0.15929729998111725,0.47,5.044349120259285,0.7262622678943135,0.6142857142857142,500,3.6904494762420654,16.0,107.85000000000001,-54.55653008580207,0.38,-0.40527668803930283
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step2000,2000,2,2026-06-04T21:30:51+0000,300,200,900,-1.250272147655487,0.235,8.163343281745911,-1.4746607851982116,0.285,0.1493200531601906,0.59,2.8489413049817087,1.3995922008156776,0.355,600,0.5572277903556824,-0.002023563981056213,0.53,5.043811923861504,0.8918659184775077,0.8309859154929579,500,3.6906464099884033,13.142857142857139,102.87,-93.88809548616409,0.35,-0.4477453196048737
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,0,2026-06-04T21:40:29+0000,300,200,900,-1.2730134439468384,0.295,7.904172832965851,-1.3816344571113586,0.27,0.610574773401022,0.725,2.3813048775494097,1.8835882173478602,0.43,600,0.5066539645195007,-0.05504278719425201,0.53,4.571506125330925,0.64662257150213,0.5465116279069768,500,3.4673585891723633,51.07692307692308,123.53999999999999,-30.79486525386572,0.445,-0.2520346686244011
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,1,2026-06-04T21:49:34+0000,300,200,900,-1.3985540413856505,0.28,7.904541451930999,-1.4563049650192261,0.255,0.8956239654123783,0.76,2.128973112553358,2.294178006798029,0.48,600,0.6322932839393616,0.167802876830101,0.565,4.422379067540168,0.6827530006714286,0.5937499999999999,500,3.462540864944458,58.81081081081081,128.79000000000002,3.704692451357843,0.455,-0.24744217664003373
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,2,2026-06-04T21:58:37+0000,300,200,900,-1.240170477628708,0.265,7.731775716543198,-1.3274749159812926,0.285,0.9863486215472221,0.79,2.1418149867653846,2.2265190991759303,0.525,600,0.5620123147964478,0.5178974652290345,0.64,4.0853244185447695,0.7896038006179381,0.7142857142857143,500,3.4665322303771973,234.66666666666663,145.86999999999998,30.844971986412997,0.49,-0.09094741016626358
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,0,2026-06-04T22:07:49+0000,300,200,900,-1.2647605729103089,0.305,8.23814423084259,-1.2236150813102722,0.29,2.145033332910389,0.945,1.4174016789533197,3.4097939058206976,0.6399999999999999,600,0.5412182807922363,0.2398003315925598,0.585,4.426629582643509,0.44124687475524665,0.4375,500,3.1323318481445312,98.90909090909093,135.87,28.87578892026096,0.41,-0.3054012084007263
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,1,2026-06-04T22:17:01+0000,300,200,900,-1.2918704307079316,0.27,8.228296049833297,-1.4875967574119568,0.26,2.254525728337467,0.955,1.6688626067712904,3.5463961590453987,0.6849999999999999,600,0.611882209777832,0.6746839541196823,0.675,4.131570923924446,0.5545219136930718,0.5912408759124088,500,3.129230260848999,inf,147.82999999999998,77.84636454991995,0.505,-0.08782374322414398
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,2,2026-06-04T22:26:10+0000,300,200,900,-1.0993159571290017,0.24,8.038954540789128,-1.2580816781520843,0.335,1.9055220227176324,0.87,1.90674248856958,3.0048379798466343,0.63,600,0.5575865507125854,0.5461107110977172,0.595,4.321291836500168,0.5475924756218307,0.5634920634920635,500,3.1301207542419434,243.2,149.1,36.090196195105094,0.495,-0.12050385892391205
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T22:35:21+0000,300,200,900,-1.1639478778839112,0.28,7.530504876375199,-1.2522670829296112,0.255,5.356079893332135,1.0,0.09548864581047382,6.520027771216046,0.72,600,0.638159453868866,1.388032694607973,0.805,3.2784686641395093,0.39140639611354233,0.7291666666666667,500,2.9726943969726562,62.417582417582416,135.28,61.28506680750739,0.405,-0.37211626052856445
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,1,2026-06-04T22:44:29+0000,300,200,900,-1.3664528012275696,0.235,7.634182608127594,-1.3281944239139556,0.305,4.3005130105721765,1.0,0.3097878319513984,5.666965811799746,0.765,600,0.6791825294494629,1.1868593281507491,0.765,3.4230585569143295,0.4505607081768196,0.6928104575163399,500,2.966890811920166,53.87155963302752,120.98,-13.4920068977261,0.385,-0.5544780778884888
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,2,2026-06-04T22:53:32+0000,300,200,900,-1.105494486540556,0.29,7.439591414183378,-1.1987244713306426,0.3,4.317063230183849,1.0,0.3033755798070342,5.4225577167244055,0.71,600,0.5927744507789612,1.058511720150709,0.71,3.642428130656481,0.3990748129829907,0.5915492957746479,500,2.9665725231170654,96.00000000000003,133.37,29.90519490352075,0.35,-0.4595383307337761
