experiment_id,model,stage,step,seed,timestamp,poison_budget,probe_accuracy,probe_mean_margin,probe_mean_nll,poison_train_steps
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,2,2026-06-07T11:59:41+0000,256,0.385,-0.43024482250213625,4.173837814331055,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,0,2026-06-07T12:02:24+0000,0,0.415,-0.2528421926498413,5.090248906612397,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,0,2026-06-07T12:02:24+0000,4,0.425,-0.23083640098571778,4.570419251918793,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,0,2026-06-07T12:02:24+0000,16,0.405,-0.38619056582450867,4.7305904650688175,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,0,2026-06-07T12:02:24+0000,64,0.29,-0.8218852436542511,5.85392418384552,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,0,2026-06-07T12:02:24+0000,256,0.31,-0.7122061789035797,5.10282763838768,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,1,2026-06-07T12:05:00+0000,0,0.48,-0.19073546409606934,4.573343331813812,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,1,2026-06-07T12:05:00+0000,4,0.46,-0.2111271297931671,4.393914209604263,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,1,2026-06-07T12:05:00+0000,16,0.45,-0.2828622496128082,4.211502442359924,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,1,2026-06-07T12:05:00+0000,64,0.395,-0.5039283144474029,4.724387962818145,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,1,2026-06-07T12:05:00+0000,256,0.33,-0.5394681024551392,4.432710621356964,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,2,2026-06-07T12:07:36+0000,0,0.495,-0.03755327224731445,4.444452131986618,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,2,2026-06-07T12:07:36+0000,4,0.515,-0.06012971878051758,4.294745695590973,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,2,2026-06-07T12:07:36+0000,16,0.475,-0.1408076047897339,4.13904681801796,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,2,2026-06-07T12:07:36+0000,64,0.335,-0.4949681532382965,4.674075736999511,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4,4,2,2026-06-07T12:07:36+0000,256,0.385,-0.4309003973007202,4.17433753490448,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,0,2026-06-07T12:10:16+0000,0,0.41,-0.25822028756141663,5.116229691505432,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,0,2026-06-07T12:10:16+0000,4,0.425,-0.2366029739379883,4.589560968875885,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,0,2026-06-07T12:10:16+0000,16,0.4,-0.3878585743904114,4.735905156135559,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,0,2026-06-07T12:10:16+0000,64,0.29,-0.8375513589382172,5.924205862283706,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,0,2026-06-07T12:10:16+0000,256,0.305,-0.7086702167987824,5.081896554231644,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,1,2026-06-07T12:12:51+0000,0,0.48,-0.18803584098815918,4.577917040586471,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,1,2026-06-07T12:12:51+0000,4,0.465,-0.21014966130256651,4.401829180717468,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,1,2026-06-07T12:12:51+0000,16,0.45,-0.281052708029747,4.213532672524452,3
