model,step,step_num,layer,module,metric,value
EleutherAI/pythia-1b-deduped,8000,8000,15,attention.query_key_value,alpha_tail_frac_0.3,2.355403038972431
EleutherAI/pythia-1b-deduped,8000,8000,15,mlp.dense_4h_to_h,alpha_tail_frac_0.3,2.443215554040989
EleutherAI/pythia-1b-deduped,8000,8000,15,mlp.dense_h_to_4h,alpha_tail_frac_0.3,2.1026983511896087
EleutherAI/pythia-1b-deduped,1,1,0,attention.dense,subspace_stability_topk,0.9995092749595642
EleutherAI/pythia-1b-deduped,1,1,0,attention.query_key_value,subspace_stability_topk,0.9996764659881592
EleutherAI/pythia-1b-deduped,1,1,0,mlp.dense_4h_to_h,subspace_stability_topk,1.0007658004760742
EleutherAI/pythia-1b-deduped,1,1,0,mlp.dense_h_to_4h,subspace_stability_topk,0.9997260570526124
EleutherAI/pythia-1b-deduped,1,1,1,attention.dense,subspace_stability_topk,0.99953031539917
EleutherAI/pythia-1b-deduped,1,1,1,attention.query_key_value,subspace_stability_topk,0.9997042417526244
EleutherAI/pythia-1b-deduped,1,1,1,mlp.dense_4h_to_h,subspace_stability_topk,1.000870943069458
EleutherAI/pythia-1b-deduped,1,1,1,mlp.dense_h_to_4h,subspace_stability_topk,0.9997293949127196
EleutherAI/pythia-1b-deduped,1,1,2,attention.dense,subspace_stability_topk,0.9994138479232788
EleutherAI/pythia-1b-deduped,1,1,2,attention.query_key_value,subspace_stability_topk,0.9996294975280762
EleutherAI/pythia-1b-deduped,1,1,2,mlp.dense_4h_to_h,subspace_stability_topk,1.0008162260055542
EleutherAI/pythia-1b-deduped,1,1,2,mlp.dense_h_to_4h,subspace_stability_topk,0.999677836894989
EleutherAI/pythia-1b-deduped,1,1,3,attention.dense,subspace_stability_topk,0.9994018077850342
EleutherAI/pythia-1b-deduped,1,1,3,attention.query_key_value,subspace_stability_topk,0.9997140765190125
EleutherAI/pythia-1b-deduped,1,1,3,mlp.dense_4h_to_h,subspace_stability_topk,1.000784397125244
EleutherAI/pythia-1b-deduped,1,1,3,mlp.dense_h_to_4h,subspace_stability_topk,0.9996885061264038
EleutherAI/pythia-1b-deduped,1,1,4,attention.dense,subspace_stability_topk,0.9994888305664062
EleutherAI/pythia-1b-deduped,1,1,4,attention.query_key_value,subspace_stability_topk,0.9997103214263916
EleutherAI/pythia-1b-deduped,1,1,4,mlp.dense_4h_to_h,subspace_stability_topk,1.0007838010787964
EleutherAI/pythia-1b-deduped,1,1,4,mlp.dense_h_to_4h,subspace_stability_topk,0.9997466206550598
EleutherAI/pythia-1b-deduped,1,1,5,attention.dense,subspace_stability_topk,0.9996050000190736
EleutherAI/pythia-1b-deduped,1,1,5,attention.query_key_value,subspace_stability_topk,0.9996634125709534
EleutherAI/pythia-1b-deduped,1,1,5,mlp.dense_4h_to_h,subspace_stability_topk,1.0007917881011963
EleutherAI/pythia-1b-deduped,1,1,5,mlp.dense_h_to_4h,subspace_stability_topk,0.9997310042381288
EleutherAI/pythia-1b-deduped,1,1,6,attention.dense,subspace_stability_topk,0.9994956254959106
EleutherAI/pythia-1b-deduped,1,1,6,attention.query_key_value,subspace_stability_topk,0.9996989965438844
EleutherAI/pythia-1b-deduped,1,1,6,mlp.dense_4h_to_h,subspace_stability_topk,1.0008018016815186
EleutherAI/pythia-1b-deduped,1,1,6,mlp.dense_h_to_4h,subspace_stability_topk,0.9997506141662598
EleutherAI/pythia-1b-deduped,1,1,7,attention.dense,subspace_stability_topk,0.9994745850563048
EleutherAI/pythia-1b-deduped,1,1,7,attention.query_key_value,subspace_stability_topk,0.999711275100708
EleutherAI/pythia-1b-deduped,1,1,7,mlp.dense_4h_to_h,subspace_stability_topk,1.0007963180541992
EleutherAI/pythia-1b-deduped,1,1,7,mlp.dense_h_to_4h,subspace_stability_topk,0.9997531175613404
EleutherAI/pythia-1b-deduped,1,1,8,attention.dense,subspace_stability_topk,0.9994571208953856
EleutherAI/pythia-1b-deduped,1,1,8,attention.query_key_value,subspace_stability_topk,0.99965500831604
EleutherAI/pythia-1b-deduped,1,1,8,mlp.dense_4h_to_h,subspace_stability_topk,1.000793218612671
EleutherAI/pythia-1b-deduped,1,1,8,mlp.dense_h_to_4h,subspace_stability_topk,0.999719262123108
EleutherAI/pythia-1b-deduped,1,1,9,attention.dense,subspace_stability_topk,0.9994871616363524
EleutherAI/pythia-1b-deduped,1,1,9,attention.query_key_value,subspace_stability_topk,0.9997472763061525
EleutherAI/pythia-1b-deduped,1,1,9,mlp.dense_4h_to_h,subspace_stability_topk,1.0007922649383545
EleutherAI/pythia-1b-deduped,1,1,9,mlp.dense_h_to_4h,subspace_stability_topk,0.9996844530105592
EleutherAI/pythia-1b-deduped,1,1,10,attention.dense,subspace_stability_topk,0.9995546340942384
EleutherAI/pythia-1b-deduped,1,1,10,attention.query_key_value,subspace_stability_topk,0.9996863007545472
EleutherAI/pythia-1b-deduped,1,1,10,mlp.dense_4h_to_h,subspace_stability_topk,1.0007977485656738
EleutherAI/pythia-1b-deduped,1,1,10,mlp.dense_h_to_4h,subspace_stability_topk,0.9997513294219972
EleutherAI/pythia-1b-deduped,1,1,11,attention.dense,subspace_stability_topk,0.9996512532234192
EleutherAI/pythia-1b-deduped,1,1,11,attention.query_key_value,subspace_stability_topk,0.9997369050979614
EleutherAI/pythia-1b-deduped,1,1,11,mlp.dense_4h_to_h,subspace_stability_topk,1.0008604526519775
EleutherAI/pythia-1b-deduped,1,1,11,mlp.dense_h_to_4h,subspace_stability_topk,0.9997249841690063
EleutherAI/pythia-1b-deduped,1,1,12,attention.dense,subspace_stability_topk,0.9995511174201964
EleutherAI/pythia-1b-deduped,1,1,12,attention.query_key_value,subspace_stability_topk,0.9996419548988342
EleutherAI/pythia-1b-deduped,1,1,12,mlp.dense_4h_to_h,subspace_stability_topk,1.0007864236831665
EleutherAI/pythia-1b-deduped,1,1,12,mlp.dense_h_to_4h,subspace_stability_topk,0.9996628165245056
EleutherAI/pythia-1b-deduped,1,1,13,attention.dense,subspace_stability_topk,0.9992904663085938
EleutherAI/pythia-1b-deduped,1,1,13,attention.query_key_value,subspace_stability_topk,0.9997155070304872
EleutherAI/pythia-1b-deduped,1,1,13,mlp.dense_4h_to_h,subspace_stability_topk,1.0007884502410889
EleutherAI/pythia-1b-deduped,1,1,13,mlp.dense_h_to_4h,subspace_stability_topk,0.9996834993362428
EleutherAI/pythia-1b-deduped,1,1,14,attention.dense,subspace_stability_topk,0.9994680881500244
EleutherAI/pythia-1b-deduped,1,1,14,attention.query_key_value,subspace_stability_topk,0.9997028708457948
EleutherAI/pythia-1b-deduped,1,1,14,mlp.dense_4h_to_h,subspace_stability_topk,1.0007753372192385
EleutherAI/pythia-1b-deduped,1,1,14,mlp.dense_h_to_4h,subspace_stability_topk,0.999698042869568
EleutherAI/pythia-1b-deduped,1,1,15,attention.dense,subspace_stability_topk,0.9994845390319824
EleutherAI/pythia-1b-deduped,1,1,15,attention.query_key_value,subspace_stability_topk,0.999746561050415
EleutherAI/pythia-1b-deduped,1,1,15,mlp.dense_4h_to_h,subspace_stability_topk,1.0007965564727783
EleutherAI/pythia-1b-deduped,1,1,15,mlp.dense_h_to_4h,subspace_stability_topk,0.9997862577438354
EleutherAI/pythia-1b-deduped,2,2,0,attention.dense,subspace_stability_topk,0.9994877576828004
EleutherAI/pythia-1b-deduped,2,2,0,attention.query_key_value,subspace_stability_topk,0.9996872544288636
EleutherAI/pythia-1b-deduped,2,2,0,mlp.dense_4h_to_h,subspace_stability_topk,1.000718355178833
EleutherAI/pythia-1b-deduped,2,2,0,mlp.dense_h_to_4h,subspace_stability_topk,0.9997021555900574
EleutherAI/pythia-1b-deduped,2,2,1,attention.dense,subspace_stability_topk,0.9994927644729614
EleutherAI/pythia-1b-deduped,2,2,1,attention.query_key_value,subspace_stability_topk,0.9997026324272156
EleutherAI/pythia-1b-deduped,2,2,1,mlp.dense_4h_to_h,subspace_stability_topk,1.0008594989776611
EleutherAI/pythia-1b-deduped,2,2,1,mlp.dense_h_to_4h,subspace_stability_topk,0.9997239112854004
EleutherAI/pythia-1b-deduped,2,2,2,attention.dense,subspace_stability_topk,0.9994281530380248
EleutherAI/pythia-1b-deduped,2,2,2,attention.query_key_value,subspace_stability_topk,0.999631404876709
EleutherAI/pythia-1b-deduped,2,2,2,mlp.dense_4h_to_h,subspace_stability_topk,1.0007853507995603
EleutherAI/pythia-1b-deduped,2,2,2,mlp.dense_h_to_4h,subspace_stability_topk,0.9996697306632996
EleutherAI/pythia-1b-deduped,2,2,3,attention.dense,subspace_stability_topk,0.9994332194328308
EleutherAI/pythia-1b-deduped,2,2,3,attention.query_key_value,subspace_stability_topk,0.9997107982635498
EleutherAI/pythia-1b-deduped,2,2,3,mlp.dense_4h_to_h,subspace_stability_topk,1.0008256435394287
EleutherAI/pythia-1b-deduped,2,2,3,mlp.dense_h_to_4h,subspace_stability_topk,0.999699890613556
EleutherAI/pythia-1b-deduped,2,2,4,attention.dense,subspace_stability_topk,0.999480962753296
EleutherAI/pythia-1b-deduped,2,2,4,attention.query_key_value,subspace_stability_topk,0.9996678829193116
EleutherAI/pythia-1b-deduped,2,2,4,mlp.dense_4h_to_h,subspace_stability_topk,1.0008057355880735
EleutherAI/pythia-1b-deduped,2,2,4,mlp.dense_h_to_4h,subspace_stability_topk,0.99973064661026
EleutherAI/pythia-1b-deduped,2,2,5,attention.dense,subspace_stability_topk,0.9996142983436584
EleutherAI/pythia-1b-deduped,2,2,5,attention.query_key_value,subspace_stability_topk,0.9996929168701172
EleutherAI/pythia-1b-deduped,2,2,5,mlp.dense_4h_to_h,subspace_stability_topk,1.0007915496826172
EleutherAI/pythia-1b-deduped,2,2,5,mlp.dense_h_to_4h,subspace_stability_topk,0.9997236728668212
EleutherAI/pythia-1b-deduped,2,2,6,attention.dense,subspace_stability_topk,0.9995046257972716
EleutherAI/pythia-1b-deduped,2,2,6,attention.query_key_value,subspace_stability_topk,0.9996492266654968
EleutherAI/pythia-1b-deduped,2,2,6,mlp.dense_4h_to_h,subspace_stability_topk,1.0007789134979248
EleutherAI/pythia-1b-deduped,2,2,6,mlp.dense_h_to_4h,subspace_stability_topk,0.9997469186782836
EleutherAI/pythia-1b-deduped,2,2,7,attention.dense,subspace_stability_topk,0.9994653463363647
EleutherAI/pythia-1b-deduped,2,2,7,attention.query_key_value,subspace_stability_topk,0.9996128678321838
EleutherAI/pythia-1b-deduped,2,2,7,mlp.dense_4h_to_h,subspace_stability_topk,1.0008209943771362
EleutherAI/pythia-1b-deduped,2,2,7,mlp.dense_h_to_4h,subspace_stability_topk,0.9997268915176392
EleutherAI/pythia-1b-deduped,2,2,8,attention.dense,subspace_stability_topk,0.9994688034057616
EleutherAI/pythia-1b-deduped,2,2,8,attention.query_key_value,subspace_stability_topk,0.9996632933616638
EleutherAI/pythia-1b-deduped,2,2,8,mlp.dense_4h_to_h,subspace_stability_topk,1.0007774829864502
EleutherAI/pythia-1b-deduped,2,2,8,mlp.dense_h_to_4h,subspace_stability_topk,0.999685287475586
EleutherAI/pythia-1b-deduped,2,2,9,attention.dense,subspace_stability_topk,0.9994632005691528
EleutherAI/pythia-1b-deduped,2,2,9,attention.query_key_value,subspace_stability_topk,0.9997064471244812
EleutherAI/pythia-1b-deduped,2,2,9,mlp.dense_4h_to_h,subspace_stability_topk,1.00081205368042
EleutherAI/pythia-1b-deduped,2,2,9,mlp.dense_h_to_4h,subspace_stability_topk,0.9997072219848632
EleutherAI/pythia-1b-deduped,2,2,10,attention.dense,subspace_stability_topk,0.9994821548461914
EleutherAI/pythia-1b-deduped,2,2,10,attention.query_key_value,subspace_stability_topk,0.9996673464775084
EleutherAI/pythia-1b-deduped,2,2,10,mlp.dense_4h_to_h,subspace_stability_topk,1.0007941722869873
EleutherAI/pythia-1b-deduped,2,2,10,mlp.dense_h_to_4h,subspace_stability_topk,0.9997437000274658
EleutherAI/pythia-1b-deduped,2,2,11,attention.dense,subspace_stability_topk,0.9995586276054382
EleutherAI/pythia-1b-deduped,2,2,11,attention.query_key_value,subspace_stability_topk,0.9997210502624512
EleutherAI/pythia-1b-deduped,2,2,11,mlp.dense_4h_to_h,subspace_stability_topk,1.0008299350738523
EleutherAI/pythia-1b-deduped,2,2,11,mlp.dense_h_to_4h,subspace_stability_topk,0.9997249841690063
EleutherAI/pythia-1b-deduped,2,2,12,attention.dense,subspace_stability_topk,0.99951171875
EleutherAI/pythia-1b-deduped,2,2,12,attention.query_key_value,subspace_stability_topk,0.9996423721313475
EleutherAI/pythia-1b-deduped,2,2,12,mlp.dense_4h_to_h,subspace_stability_topk,1.0007569789886477
EleutherAI/pythia-1b-deduped,2,2,12,mlp.dense_h_to_4h,subspace_stability_topk,0.9996718764305116
EleutherAI/pythia-1b-deduped,2,2,13,attention.dense,subspace_stability_topk,0.999396800994873
EleutherAI/pythia-1b-deduped,2,2,13,attention.query_key_value,subspace_stability_topk,0.9997293949127196
EleutherAI/pythia-1b-deduped,2,2,13,mlp.dense_4h_to_h,subspace_stability_topk,1.0007922649383545
EleutherAI/pythia-1b-deduped,2,2,13,mlp.dense_h_to_4h,subspace_stability_topk,0.9996250867843628
EleutherAI/pythia-1b-deduped,2,2,14,attention.dense,subspace_stability_topk,0.999482274055481
EleutherAI/pythia-1b-deduped,2,2,14,attention.query_key_value,subspace_stability_topk,0.999718189239502
EleutherAI/pythia-1b-deduped,2,2,14,mlp.dense_4h_to_h,subspace_stability_topk,1.0007511377334597
EleutherAI/pythia-1b-deduped,2,2,14,mlp.dense_h_to_4h,subspace_stability_topk,0.9996931552886964
EleutherAI/pythia-1b-deduped,2,2,15,attention.dense,subspace_stability_topk,0.9994561672210692
EleutherAI/pythia-1b-deduped,2,2,15,attention.query_key_value,subspace_stability_topk,0.9997357726097108
EleutherAI/pythia-1b-deduped,2,2,15,mlp.dense_4h_to_h,subspace_stability_topk,1.0007718801498413
EleutherAI/pythia-1b-deduped,2,2,15,mlp.dense_h_to_4h,subspace_stability_topk,0.9997812509536744
EleutherAI/pythia-1b-deduped,4,4,0,attention.dense,subspace_stability_topk,0.999470591545105
EleutherAI/pythia-1b-deduped,4,4,0,attention.query_key_value,subspace_stability_topk,0.9997088313102722
EleutherAI/pythia-1b-deduped,4,4,0,mlp.dense_4h_to_h,subspace_stability_topk,1.0007532835006714
EleutherAI/pythia-1b-deduped,4,4,0,mlp.dense_h_to_4h,subspace_stability_topk,0.9996837377548218
EleutherAI/pythia-1b-deduped,4,4,1,attention.dense,subspace_stability_topk,0.9994813203811646
EleutherAI/pythia-1b-deduped,4,4,1,attention.query_key_value,subspace_stability_topk,0.9996918439865112
EleutherAI/pythia-1b-deduped,4,4,1,mlp.dense_4h_to_h,subspace_stability_topk,1.0008366107940674
EleutherAI/pythia-1b-deduped,4,4,1,mlp.dense_h_to_4h,subspace_stability_topk,0.9997271299362184
EleutherAI/pythia-1b-deduped,4,4,2,attention.dense,subspace_stability_topk,0.9994995594024658
EleutherAI/pythia-1b-deduped,4,4,2,attention.query_key_value,subspace_stability_topk,0.9996569156646729
EleutherAI/pythia-1b-deduped,4,4,2,mlp.dense_4h_to_h,subspace_stability_topk,1.0007367134094238
EleutherAI/pythia-1b-deduped,4,4,2,mlp.dense_h_to_4h,subspace_stability_topk,0.9996924996376038
EleutherAI/pythia-1b-deduped,4,4,3,attention.dense,subspace_stability_topk,0.9994409084320068
EleutherAI/pythia-1b-deduped,4,4,3,attention.query_key_value,subspace_stability_topk,0.9996907711029052
EleutherAI/pythia-1b-deduped,4,4,3,mlp.dense_4h_to_h,subspace_stability_topk,1.0008015632629397
EleutherAI/pythia-1b-deduped,4,4,3,mlp.dense_h_to_4h,subspace_stability_topk,0.9997161030769348
EleutherAI/pythia-1b-deduped,4,4,4,attention.dense,subspace_stability_topk,0.9994379878044128
EleutherAI/pythia-1b-deduped,4,4,4,attention.query_key_value,subspace_stability_topk,0.9996495246887208
EleutherAI/pythia-1b-deduped,4,4,4,mlp.dense_4h_to_h,subspace_stability_topk,1.0008513927459717
EleutherAI/pythia-1b-deduped,4,4,4,mlp.dense_h_to_4h,subspace_stability_topk,0.9996950626373292
EleutherAI/pythia-1b-deduped,4,4,5,attention.dense,subspace_stability_topk,0.9996194243431092
EleutherAI/pythia-1b-deduped,4,4,5,attention.query_key_value,subspace_stability_topk,0.999698281288147
EleutherAI/pythia-1b-deduped,4,4,5,mlp.dense_4h_to_h,subspace_stability_topk,1.0001909732818604
EleutherAI/pythia-1b-deduped,4,4,5,mlp.dense_h_to_4h,subspace_stability_topk,0.999725341796875
EleutherAI/pythia-1b-deduped,4,4,6,attention.dense,subspace_stability_topk,0.9995259046554564
EleutherAI/pythia-1b-deduped,4,4,6,attention.query_key_value,subspace_stability_topk,0.9996521472930908
EleutherAI/pythia-1b-deduped,4,4,6,mlp.dense_4h_to_h,subspace_stability_topk,1.0007754564285278
EleutherAI/pythia-1b-deduped,4,4,6,mlp.dense_h_to_4h,subspace_stability_topk,0.9997589588165284
EleutherAI/pythia-1b-deduped,4,4,7,attention.dense,subspace_stability_topk,0.999450385570526
EleutherAI/pythia-1b-deduped,4,4,7,attention.query_key_value,subspace_stability_topk,0.9993601441383362
EleutherAI/pythia-1b-deduped,4,4,7,mlp.dense_4h_to_h,subspace_stability_topk,1.0008374452590942
EleutherAI/pythia-1b-deduped,4,4,7,mlp.dense_h_to_4h,subspace_stability_topk,0.999710977077484
EleutherAI/pythia-1b-deduped,4,4,8,attention.dense,subspace_stability_topk,0.9994760155677797
EleutherAI/pythia-1b-deduped,4,4,8,attention.query_key_value,subspace_stability_topk,0.9996784925460817
EleutherAI/pythia-1b-deduped,4,4,8,mlp.dense_4h_to_h,subspace_stability_topk,1.0007661581039429
EleutherAI/pythia-1b-deduped,4,4,8,mlp.dense_h_to_4h,subspace_stability_topk,0.9996938705444336
EleutherAI/pythia-1b-deduped,4,4,9,attention.dense,subspace_stability_topk,0.9994823932647704
EleutherAI/pythia-1b-deduped,4,4,9,attention.query_key_value,subspace_stability_topk,0.99968421459198
EleutherAI/pythia-1b-deduped,4,4,9,mlp.dense_4h_to_h,subspace_stability_topk,1.0008420944213867
EleutherAI/pythia-1b-deduped,4,4,9,mlp.dense_h_to_4h,subspace_stability_topk,0.9997230768203736
EleutherAI/pythia-1b-deduped,4,4,10,attention.dense,subspace_stability_topk,0.9994111061096193
EleutherAI/pythia-1b-deduped,4,4,10,attention.query_key_value,subspace_stability_topk,0.9996567964553832
EleutherAI/pythia-1b-deduped,4,4,10,mlp.dense_4h_to_h,subspace_stability_topk,1.0008113384246826
EleutherAI/pythia-1b-deduped,4,4,10,mlp.dense_h_to_4h,subspace_stability_topk,0.9997107982635498
EleutherAI/pythia-1b-deduped,4,4,11,attention.dense,subspace_stability_topk,0.9995489120483398
EleutherAI/pythia-1b-deduped,4,4,11,attention.query_key_value,subspace_stability_topk,0.9996993541717528
EleutherAI/pythia-1b-deduped,4,4,11,mlp.dense_4h_to_h,subspace_stability_topk,1.0007870197296145
EleutherAI/pythia-1b-deduped,4,4,11,mlp.dense_h_to_4h,subspace_stability_topk,0.999728262424469
EleutherAI/pythia-1b-deduped,4,4,12,attention.dense,subspace_stability_topk,0.9994707703590392
EleutherAI/pythia-1b-deduped,4,4,12,attention.query_key_value,subspace_stability_topk,0.9996529817581176
EleutherAI/pythia-1b-deduped,4,4,12,mlp.dense_4h_to_h,subspace_stability_topk,1.0007376670837402
EleutherAI/pythia-1b-deduped,4,4,12,mlp.dense_h_to_4h,subspace_stability_topk,0.9996845722198486
EleutherAI/pythia-1b-deduped,4,4,13,attention.dense,subspace_stability_topk,0.9994845390319824
EleutherAI/pythia-1b-deduped,4,4,13,attention.query_key_value,subspace_stability_topk,0.9997278451919556
EleutherAI/pythia-1b-deduped,4,4,13,mlp.dense_4h_to_h,subspace_stability_topk,1.0007944107055664
EleutherAI/pythia-1b-deduped,4,4,13,mlp.dense_h_to_4h,subspace_stability_topk,0.9988470673561096
EleutherAI/pythia-1b-deduped,4,4,14,attention.dense,subspace_stability_topk,0.9994754791259766
EleutherAI/pythia-1b-deduped,4,4,14,attention.query_key_value,subspace_stability_topk,0.9997217655181884
EleutherAI/pythia-1b-deduped,4,4,14,mlp.dense_4h_to_h,subspace_stability_topk,1.0008068084716797
EleutherAI/pythia-1b-deduped,4,4,14,mlp.dense_h_to_4h,subspace_stability_topk,0.9996747970581056
EleutherAI/pythia-1b-deduped,4,4,15,attention.dense,subspace_stability_topk,0.9994522333145142
EleutherAI/pythia-1b-deduped,4,4,15,attention.query_key_value,subspace_stability_topk,0.999698042869568
EleutherAI/pythia-1b-deduped,4,4,15,mlp.dense_4h_to_h,subspace_stability_topk,1.0007996559143066
EleutherAI/pythia-1b-deduped,4,4,15,mlp.dense_h_to_4h,subspace_stability_topk,0.9997439980506896
EleutherAI/pythia-1b-deduped,8,8,0,attention.dense,subspace_stability_topk,0.9993529915809632
EleutherAI/pythia-1b-deduped,8,8,0,attention.query_key_value,subspace_stability_topk,0.9996840357780457
EleutherAI/pythia-1b-deduped,8,8,0,mlp.dense_4h_to_h,subspace_stability_topk,1.0007139444351196
EleutherAI/pythia-1b-deduped,8,8,0,mlp.dense_h_to_4h,subspace_stability_topk,0.9997128248214722
EleutherAI/pythia-1b-deduped,8,8,1,attention.dense,subspace_stability_topk,0.9994721412658693
EleutherAI/pythia-1b-deduped,8,8,1,attention.query_key_value,subspace_stability_topk,0.9996882677078248
EleutherAI/pythia-1b-deduped,8,8,1,mlp.dense_4h_to_h,subspace_stability_topk,1.0007719993591309
EleutherAI/pythia-1b-deduped,8,8,1,mlp.dense_h_to_4h,subspace_stability_topk,0.999728262424469
EleutherAI/pythia-1b-deduped,8,8,2,attention.dense,subspace_stability_topk,0.9995407462120056
EleutherAI/pythia-1b-deduped,8,8,2,attention.query_key_value,subspace_stability_topk,0.9997047185897828
EleutherAI/pythia-1b-deduped,8,8,2,mlp.dense_4h_to_h,subspace_stability_topk,1.0007603168487549
EleutherAI/pythia-1b-deduped,8,8,2,mlp.dense_h_to_4h,subspace_stability_topk,0.9997148513793944
EleutherAI/pythia-1b-deduped,8,8,3,attention.dense,subspace_stability_topk,0.9994344711303712
EleutherAI/pythia-1b-deduped,8,8,3,attention.query_key_value,subspace_stability_topk,0.999695897102356
EleutherAI/pythia-1b-deduped,8,8,3,mlp.dense_4h_to_h,subspace_stability_topk,1.0007661581039429
EleutherAI/pythia-1b-deduped,8,8,3,mlp.dense_h_to_4h,subspace_stability_topk,0.9997201561927797
EleutherAI/pythia-1b-deduped,8,8,4,attention.dense,subspace_stability_topk,0.9994562864303588
EleutherAI/pythia-1b-deduped,8,8,4,attention.query_key_value,subspace_stability_topk,0.9996964931488036
EleutherAI/pythia-1b-deduped,8,8,4,mlp.dense_4h_to_h,subspace_stability_topk,1.0008463859558103
EleutherAI/pythia-1b-deduped,8,8,4,mlp.dense_h_to_4h,subspace_stability_topk,0.999689519405365
EleutherAI/pythia-1b-deduped,8,8,5,attention.dense,subspace_stability_topk,0.9995465278625488
EleutherAI/pythia-1b-deduped,8,8,5,attention.query_key_value,subspace_stability_topk,0.9996984601020812
EleutherAI/pythia-1b-deduped,8,8,5,mlp.dense_4h_to_h,subspace_stability_topk,1.0002351999282837
EleutherAI/pythia-1b-deduped,8,8,5,mlp.dense_h_to_4h,subspace_stability_topk,0.9997395277023317
EleutherAI/pythia-1b-deduped,8,8,6,attention.dense,subspace_stability_topk,0.999609351158142
EleutherAI/pythia-1b-deduped,8,8,6,attention.query_key_value,subspace_stability_topk,0.9996891617774964
EleutherAI/pythia-1b-deduped,8,8,6,mlp.dense_4h_to_h,subspace_stability_topk,1.000741958618164
EleutherAI/pythia-1b-deduped,8,8,6,mlp.dense_h_to_4h,subspace_stability_topk,0.9997411966323853
EleutherAI/pythia-1b-deduped,8,8,7,attention.dense,subspace_stability_topk,0.9994516372680664
EleutherAI/pythia-1b-deduped,8,8,7,attention.query_key_value,subspace_stability_topk,0.9996524453163148
EleutherAI/pythia-1b-deduped,8,8,7,mlp.dense_4h_to_h,subspace_stability_topk,1.0008296966552734
EleutherAI/pythia-1b-deduped,8,8,7,mlp.dense_h_to_4h,subspace_stability_topk,0.999726176261902
EleutherAI/pythia-1b-deduped,8,8,8,attention.dense,subspace_stability_topk,0.9994184970855712
EleutherAI/pythia-1b-deduped,8,8,8,attention.query_key_value,subspace_stability_topk,0.9996673464775084
EleutherAI/pythia-1b-deduped,8,8,8,mlp.dense_4h_to_h,subspace_stability_topk,1.000784158706665
EleutherAI/pythia-1b-deduped,8,8,8,mlp.dense_h_to_4h,subspace_stability_topk,0.999694287776947
EleutherAI/pythia-1b-deduped,8,8,9,attention.dense,subspace_stability_topk,0.9994839429855348
EleutherAI/pythia-1b-deduped,8,8,9,attention.query_key_value,subspace_stability_topk,0.999704897403717
EleutherAI/pythia-1b-deduped,8,8,9,mlp.dense_4h_to_h,subspace_stability_topk,1.0008397102355957
EleutherAI/pythia-1b-deduped,8,8,9,mlp.dense_h_to_4h,subspace_stability_topk,0.9997223615646362
EleutherAI/pythia-1b-deduped,8,8,10,attention.dense,subspace_stability_topk,0.9994682669639589
EleutherAI/pythia-1b-deduped,8,8,10,attention.query_key_value,subspace_stability_topk,0.9996742606163024
EleutherAI/pythia-1b-deduped,8,8,10,mlp.dense_4h_to_h,subspace_stability_topk,1.0007786750793457
EleutherAI/pythia-1b-deduped,8,8,10,mlp.dense_h_to_4h,subspace_stability_topk,0.9997225999832152
EleutherAI/pythia-1b-deduped,8,8,11,attention.dense,subspace_stability_topk,0.99956214427948
EleutherAI/pythia-1b-deduped,8,8,11,attention.query_key_value,subspace_stability_topk,0.9996864199638368
EleutherAI/pythia-1b-deduped,8,8,11,mlp.dense_4h_to_h,subspace_stability_topk,1.0007938146591189
EleutherAI/pythia-1b-deduped,8,8,11,mlp.dense_h_to_4h,subspace_stability_topk,0.9997368454933168
EleutherAI/pythia-1b-deduped,8,8,12,attention.dense,subspace_stability_topk,0.999508500099182
EleutherAI/pythia-1b-deduped,8,8,12,attention.query_key_value,subspace_stability_topk,0.9996811747550964
EleutherAI/pythia-1b-deduped,8,8,12,mlp.dense_4h_to_h,subspace_stability_topk,1.0007483959197998
EleutherAI/pythia-1b-deduped,8,8,12,mlp.dense_h_to_4h,subspace_stability_topk,0.9996829032897948
EleutherAI/pythia-1b-deduped,8,8,13,attention.dense,subspace_stability_topk,0.9994567632675172
EleutherAI/pythia-1b-deduped,8,8,13,attention.query_key_value,subspace_stability_topk,0.9997404217720032
EleutherAI/pythia-1b-deduped,8,8,13,mlp.dense_4h_to_h,subspace_stability_topk,1.00079083442688
EleutherAI/pythia-1b-deduped,8,8,13,mlp.dense_h_to_4h,subspace_stability_topk,0.9993480443954468
EleutherAI/pythia-1b-deduped,8,8,14,attention.dense,subspace_stability_topk,0.9994527101516724
EleutherAI/pythia-1b-deduped,8,8,14,attention.query_key_value,subspace_stability_topk,0.9997038245201112
EleutherAI/pythia-1b-deduped,8,8,14,mlp.dense_4h_to_h,subspace_stability_topk,1.0007281303405762
EleutherAI/pythia-1b-deduped,8,8,14,mlp.dense_h_to_4h,subspace_stability_topk,0.9996880292892456
EleutherAI/pythia-1b-deduped,8,8,15,attention.dense,subspace_stability_topk,0.9994738101959229
EleutherAI/pythia-1b-deduped,8,8,15,attention.query_key_value,subspace_stability_topk,0.999718427658081
EleutherAI/pythia-1b-deduped,8,8,15,mlp.dense_4h_to_h,subspace_stability_topk,1.0008249282836914
EleutherAI/pythia-1b-deduped,8,8,15,mlp.dense_h_to_4h,subspace_stability_topk,0.9997183680534364
EleutherAI/pythia-1b-deduped,16,16,0,attention.dense,subspace_stability_topk,0.9990512132644652
