model,step,step_num,layer,module,metric,value
EleutherAI/pythia-160m-deduped,87000,87000,3,mlp.dense_4h_to_h,frobenius_norm,38.13631710347816
EleutherAI/pythia-160m-deduped,87000,87000,3,mlp.dense_h_to_4h,frobenius_norm,56.05296394152937
EleutherAI/pythia-160m-deduped,87000,87000,4,attention.dense,frobenius_norm,20.82581868312729
EleutherAI/pythia-160m-deduped,87000,87000,4,attention.query_key_value,frobenius_norm,44.58841503930722
EleutherAI/pythia-160m-deduped,87000,87000,4,mlp.dense_4h_to_h,frobenius_norm,39.20552502064128
EleutherAI/pythia-160m-deduped,87000,87000,4,mlp.dense_h_to_4h,frobenius_norm,51.922878920595885
EleutherAI/pythia-160m-deduped,87000,87000,5,attention.dense,frobenius_norm,22.1387867111861
EleutherAI/pythia-160m-deduped,87000,87000,5,attention.query_key_value,frobenius_norm,45.395114399557926
EleutherAI/pythia-160m-deduped,87000,87000,5,mlp.dense_4h_to_h,frobenius_norm,39.60373644862063
EleutherAI/pythia-160m-deduped,87000,87000,5,mlp.dense_h_to_4h,frobenius_norm,50.854099298053136
EleutherAI/pythia-160m-deduped,87000,87000,6,attention.dense,frobenius_norm,23.50936916554983
EleutherAI/pythia-160m-deduped,87000,87000,6,attention.query_key_value,frobenius_norm,43.28244887583146
EleutherAI/pythia-160m-deduped,87000,87000,6,mlp.dense_4h_to_h,frobenius_norm,40.00373894303722
EleutherAI/pythia-160m-deduped,87000,87000,6,mlp.dense_h_to_4h,frobenius_norm,51.37009152433082
EleutherAI/pythia-160m-deduped,87000,87000,7,attention.dense,frobenius_norm,23.702585467403605
EleutherAI/pythia-160m-deduped,87000,87000,7,attention.query_key_value,frobenius_norm,59.143365536077695
EleutherAI/pythia-160m-deduped,87000,87000,7,mlp.dense_4h_to_h,frobenius_norm,40.81649586177088
EleutherAI/pythia-160m-deduped,87000,87000,7,mlp.dense_h_to_4h,frobenius_norm,51.63556547913934
EleutherAI/pythia-160m-deduped,87000,87000,8,attention.dense,frobenius_norm,27.325394162309
EleutherAI/pythia-160m-deduped,87000,87000,8,attention.query_key_value,frobenius_norm,80.98186335864365
EleutherAI/pythia-160m-deduped,87000,87000,8,mlp.dense_4h_to_h,frobenius_norm,45.34158776412009
EleutherAI/pythia-160m-deduped,87000,87000,8,mlp.dense_h_to_4h,frobenius_norm,51.87572726207091
EleutherAI/pythia-160m-deduped,87000,87000,9,attention.dense,frobenius_norm,25.468702830173257
EleutherAI/pythia-160m-deduped,87000,87000,9,attention.query_key_value,frobenius_norm,90.18794760660764
EleutherAI/pythia-160m-deduped,87000,87000,9,mlp.dense_4h_to_h,frobenius_norm,52.29853319977606
EleutherAI/pythia-160m-deduped,87000,87000,9,mlp.dense_h_to_4h,frobenius_norm,52.61632861116203
EleutherAI/pythia-160m-deduped,87000,87000,10,attention.dense,frobenius_norm,19.97782196158932
EleutherAI/pythia-160m-deduped,87000,87000,10,attention.query_key_value,frobenius_norm,127.58411359773012
EleutherAI/pythia-160m-deduped,87000,87000,10,mlp.dense_4h_to_h,frobenius_norm,58.927871026262224
EleutherAI/pythia-160m-deduped,87000,87000,10,mlp.dense_h_to_4h,frobenius_norm,53.75347857853963
EleutherAI/pythia-160m-deduped,87000,87000,11,attention.dense,frobenius_norm,17.37550758344121
EleutherAI/pythia-160m-deduped,87000,87000,11,attention.query_key_value,frobenius_norm,139.14508901772842
EleutherAI/pythia-160m-deduped,87000,87000,11,mlp.dense_4h_to_h,frobenius_norm,55.96173350436207
EleutherAI/pythia-160m-deduped,87000,87000,11,mlp.dense_h_to_4h,frobenius_norm,52.41842702725427
EleutherAI/pythia-160m-deduped,88000,88000,0,attention.dense,frobenius_norm,17.869481774965443
EleutherAI/pythia-160m-deduped,88000,88000,0,attention.query_key_value,frobenius_norm,50.75777562456167
EleutherAI/pythia-160m-deduped,88000,88000,0,mlp.dense_4h_to_h,frobenius_norm,36.33132608343403
EleutherAI/pythia-160m-deduped,88000,88000,0,mlp.dense_h_to_4h,frobenius_norm,55.33914549194093
EleutherAI/pythia-160m-deduped,88000,88000,1,attention.dense,frobenius_norm,17.80502701318503
EleutherAI/pythia-160m-deduped,88000,88000,1,attention.query_key_value,frobenius_norm,50.26008658037253
EleutherAI/pythia-160m-deduped,88000,88000,1,mlp.dense_4h_to_h,frobenius_norm,33.85791928611586
EleutherAI/pythia-160m-deduped,88000,88000,1,mlp.dense_h_to_4h,frobenius_norm,57.47694774704654
EleutherAI/pythia-160m-deduped,88000,88000,2,attention.dense,frobenius_norm,20.023147456044654
EleutherAI/pythia-160m-deduped,88000,88000,2,attention.query_key_value,frobenius_norm,51.76680411089077
EleutherAI/pythia-160m-deduped,88000,88000,2,mlp.dense_4h_to_h,frobenius_norm,37.48590365668793
EleutherAI/pythia-160m-deduped,88000,88000,2,mlp.dense_h_to_4h,frobenius_norm,55.93913153991802
EleutherAI/pythia-160m-deduped,88000,88000,3,attention.dense,frobenius_norm,22.1780441979978
EleutherAI/pythia-160m-deduped,88000,88000,3,attention.query_key_value,frobenius_norm,46.56389177207638
EleutherAI/pythia-160m-deduped,88000,88000,3,mlp.dense_4h_to_h,frobenius_norm,37.88211988885403
EleutherAI/pythia-160m-deduped,88000,88000,3,mlp.dense_h_to_4h,frobenius_norm,55.73705141240912
EleutherAI/pythia-160m-deduped,88000,88000,4,attention.dense,frobenius_norm,20.70026165087545
EleutherAI/pythia-160m-deduped,88000,88000,4,attention.query_key_value,frobenius_norm,44.417994155830414
EleutherAI/pythia-160m-deduped,88000,88000,4,mlp.dense_4h_to_h,frobenius_norm,38.94402216691442
EleutherAI/pythia-160m-deduped,88000,88000,4,mlp.dense_h_to_4h,frobenius_norm,51.64959084963535
EleutherAI/pythia-160m-deduped,88000,88000,5,attention.dense,frobenius_norm,21.98585025100872
EleutherAI/pythia-160m-deduped,88000,88000,5,attention.query_key_value,frobenius_norm,45.37978722543352
EleutherAI/pythia-160m-deduped,88000,88000,5,mlp.dense_4h_to_h,frobenius_norm,39.34086141046278
EleutherAI/pythia-160m-deduped,88000,88000,5,mlp.dense_h_to_4h,frobenius_norm,50.563227187367794
EleutherAI/pythia-160m-deduped,88000,88000,6,attention.dense,frobenius_norm,23.37436395573252
EleutherAI/pythia-160m-deduped,88000,88000,6,attention.query_key_value,frobenius_norm,43.10819784076162
EleutherAI/pythia-160m-deduped,88000,88000,6,mlp.dense_4h_to_h,frobenius_norm,39.73119337567741
EleutherAI/pythia-160m-deduped,88000,88000,6,mlp.dense_h_to_4h,frobenius_norm,51.08518713385669
EleutherAI/pythia-160m-deduped,88000,88000,7,attention.dense,frobenius_norm,23.48224620240874
EleutherAI/pythia-160m-deduped,88000,88000,7,attention.query_key_value,frobenius_norm,59.957470161680455
EleutherAI/pythia-160m-deduped,88000,88000,7,mlp.dense_4h_to_h,frobenius_norm,40.54901081991485
EleutherAI/pythia-160m-deduped,88000,88000,7,mlp.dense_h_to_4h,frobenius_norm,51.3409903898422
EleutherAI/pythia-160m-deduped,88000,88000,8,attention.dense,frobenius_norm,27.13368658587828
EleutherAI/pythia-160m-deduped,88000,88000,8,attention.query_key_value,frobenius_norm,80.99547592421963
EleutherAI/pythia-160m-deduped,88000,88000,8,mlp.dense_4h_to_h,frobenius_norm,45.062873413939954
EleutherAI/pythia-160m-deduped,88000,88000,8,mlp.dense_h_to_4h,frobenius_norm,51.60799535700922
EleutherAI/pythia-160m-deduped,88000,88000,9,attention.dense,frobenius_norm,25.18079268081453
EleutherAI/pythia-160m-deduped,88000,88000,9,attention.query_key_value,frobenius_norm,91.08578925535664
EleutherAI/pythia-160m-deduped,88000,88000,9,mlp.dense_4h_to_h,frobenius_norm,51.98065619069051
EleutherAI/pythia-160m-deduped,88000,88000,9,mlp.dense_h_to_4h,frobenius_norm,52.29705329566315
EleutherAI/pythia-160m-deduped,88000,88000,10,attention.dense,frobenius_norm,19.70426689556445
EleutherAI/pythia-160m-deduped,88000,88000,10,attention.query_key_value,frobenius_norm,128.0235395628562
EleutherAI/pythia-160m-deduped,88000,88000,10,mlp.dense_4h_to_h,frobenius_norm,58.57414578583274
EleutherAI/pythia-160m-deduped,88000,88000,10,mlp.dense_h_to_4h,frobenius_norm,53.45994542532253
EleutherAI/pythia-160m-deduped,88000,88000,11,attention.dense,frobenius_norm,17.22639362927909
EleutherAI/pythia-160m-deduped,88000,88000,11,attention.query_key_value,frobenius_norm,139.013385807024
EleutherAI/pythia-160m-deduped,88000,88000,11,mlp.dense_4h_to_h,frobenius_norm,55.61285551550571
EleutherAI/pythia-160m-deduped,88000,88000,11,mlp.dense_h_to_4h,frobenius_norm,52.12228173759315
EleutherAI/pythia-160m-deduped,89000,89000,0,attention.dense,frobenius_norm,17.73850824572138
EleutherAI/pythia-160m-deduped,89000,89000,0,attention.query_key_value,frobenius_norm,50.55286186431315
EleutherAI/pythia-160m-deduped,89000,89000,0,mlp.dense_4h_to_h,frobenius_norm,36.08468618964986
EleutherAI/pythia-160m-deduped,89000,89000,0,mlp.dense_h_to_4h,frobenius_norm,55.03104458129305
EleutherAI/pythia-160m-deduped,89000,89000,1,attention.dense,frobenius_norm,17.68643770129997
EleutherAI/pythia-160m-deduped,89000,89000,1,attention.query_key_value,frobenius_norm,50.046623599557925
EleutherAI/pythia-160m-deduped,89000,89000,1,mlp.dense_4h_to_h,frobenius_norm,33.62924807664118
EleutherAI/pythia-160m-deduped,89000,89000,1,mlp.dense_h_to_4h,frobenius_norm,57.18994510204452
EleutherAI/pythia-160m-deduped,89000,89000,2,attention.dense,frobenius_norm,19.89105157137086
EleutherAI/pythia-160m-deduped,89000,89000,2,attention.query_key_value,frobenius_norm,51.53915188391086
EleutherAI/pythia-160m-deduped,89000,89000,2,mlp.dense_4h_to_h,frobenius_norm,37.23232022001167
EleutherAI/pythia-160m-deduped,89000,89000,2,mlp.dense_h_to_4h,frobenius_norm,55.645085725045725
EleutherAI/pythia-160m-deduped,89000,89000,3,attention.dense,frobenius_norm,22.0466566341799
EleutherAI/pythia-160m-deduped,89000,89000,3,attention.query_key_value,frobenius_norm,46.3591840720102
EleutherAI/pythia-160m-deduped,89000,89000,3,mlp.dense_4h_to_h,frobenius_norm,37.63555397139442
EleutherAI/pythia-160m-deduped,89000,89000,3,mlp.dense_h_to_4h,frobenius_norm,55.421669765877446
EleutherAI/pythia-160m-deduped,89000,89000,4,attention.dense,frobenius_norm,20.57892569624299
EleutherAI/pythia-160m-deduped,89000,89000,4,attention.query_key_value,frobenius_norm,44.248486465187135
EleutherAI/pythia-160m-deduped,89000,89000,4,mlp.dense_4h_to_h,frobenius_norm,38.68928754396889
EleutherAI/pythia-160m-deduped,89000,89000,4,mlp.dense_h_to_4h,frobenius_norm,51.38134179568309
EleutherAI/pythia-160m-deduped,89000,89000,5,attention.dense,frobenius_norm,21.840122664753224
EleutherAI/pythia-160m-deduped,89000,89000,5,attention.query_key_value,frobenius_norm,45.35759090291818
EleutherAI/pythia-160m-deduped,89000,89000,5,mlp.dense_4h_to_h,frobenius_norm,39.084786452997385
EleutherAI/pythia-160m-deduped,89000,89000,5,mlp.dense_h_to_4h,frobenius_norm,50.28574397061605
EleutherAI/pythia-160m-deduped,89000,89000,6,attention.dense,frobenius_norm,23.23884908395129
EleutherAI/pythia-160m-deduped,89000,89000,6,attention.query_key_value,frobenius_norm,42.92082522676239
EleutherAI/pythia-160m-deduped,89000,89000,6,mlp.dense_4h_to_h,frobenius_norm,39.46711596676002
EleutherAI/pythia-160m-deduped,89000,89000,6,mlp.dense_h_to_4h,frobenius_norm,50.81300813962937
EleutherAI/pythia-160m-deduped,89000,89000,7,attention.dense,frobenius_norm,23.28408735595989
EleutherAI/pythia-160m-deduped,89000,89000,7,attention.query_key_value,frobenius_norm,60.483519500639744
EleutherAI/pythia-160m-deduped,89000,89000,7,mlp.dense_4h_to_h,frobenius_norm,40.27828312008517
EleutherAI/pythia-160m-deduped,89000,89000,7,mlp.dense_h_to_4h,frobenius_norm,51.04963549530153
EleutherAI/pythia-160m-deduped,89000,89000,8,attention.dense,frobenius_norm,26.95755949248809
EleutherAI/pythia-160m-deduped,89000,89000,8,attention.query_key_value,frobenius_norm,80.93593988964015
EleutherAI/pythia-160m-deduped,89000,89000,8,mlp.dense_4h_to_h,frobenius_norm,44.785772384202254
EleutherAI/pythia-160m-deduped,89000,89000,8,mlp.dense_h_to_4h,frobenius_norm,51.34668277614119
EleutherAI/pythia-160m-deduped,89000,89000,9,attention.dense,frobenius_norm,24.901665303096447
EleutherAI/pythia-160m-deduped,89000,89000,9,attention.query_key_value,frobenius_norm,91.78603815250004
EleutherAI/pythia-160m-deduped,89000,89000,9,mlp.dense_4h_to_h,frobenius_norm,51.67670939831934
EleutherAI/pythia-160m-deduped,89000,89000,9,mlp.dense_h_to_4h,frobenius_norm,52.02892102571219
EleutherAI/pythia-160m-deduped,89000,89000,10,attention.dense,frobenius_norm,19.442092665795887
EleutherAI/pythia-160m-deduped,89000,89000,10,attention.query_key_value,frobenius_norm,128.36394316625965
EleutherAI/pythia-160m-deduped,89000,89000,10,mlp.dense_4h_to_h,frobenius_norm,58.21922083347207
EleutherAI/pythia-160m-deduped,89000,89000,10,mlp.dense_h_to_4h,frobenius_norm,53.18068353441178
EleutherAI/pythia-160m-deduped,89000,89000,11,attention.dense,frobenius_norm,17.107937664824625
EleutherAI/pythia-160m-deduped,89000,89000,11,attention.query_key_value,frobenius_norm,138.81635069033783
EleutherAI/pythia-160m-deduped,89000,89000,11,mlp.dense_4h_to_h,frobenius_norm,55.26463439085845
EleutherAI/pythia-160m-deduped,89000,89000,11,mlp.dense_h_to_4h,frobenius_norm,51.83967311369093
EleutherAI/pythia-160m-deduped,90000,90000,0,attention.dense,frobenius_norm,17.65097588309326
EleutherAI/pythia-160m-deduped,90000,90000,0,attention.query_key_value,frobenius_norm,50.36284673188911
EleutherAI/pythia-160m-deduped,90000,90000,0,mlp.dense_4h_to_h,frobenius_norm,35.81391415957473
EleutherAI/pythia-160m-deduped,90000,90000,0,mlp.dense_h_to_4h,frobenius_norm,54.77386336071306
EleutherAI/pythia-160m-deduped,90000,90000,1,attention.dense,frobenius_norm,17.561017733749807
EleutherAI/pythia-160m-deduped,90000,90000,1,attention.query_key_value,frobenius_norm,49.78416800796058
EleutherAI/pythia-160m-deduped,90000,90000,1,mlp.dense_4h_to_h,frobenius_norm,33.35173520241532
EleutherAI/pythia-160m-deduped,90000,90000,1,mlp.dense_h_to_4h,frobenius_norm,56.94359106062882
EleutherAI/pythia-160m-deduped,90000,90000,2,attention.dense,frobenius_norm,19.754244572851665
EleutherAI/pythia-160m-deduped,90000,90000,2,attention.query_key_value,frobenius_norm,51.24454189437015
EleutherAI/pythia-160m-deduped,90000,90000,2,mlp.dense_4h_to_h,frobenius_norm,36.92327423789293
EleutherAI/pythia-160m-deduped,90000,90000,2,mlp.dense_h_to_4h,frobenius_norm,55.35932196753582
EleutherAI/pythia-160m-deduped,90000,90000,3,attention.dense,frobenius_norm,21.90395242190488
EleutherAI/pythia-160m-deduped,90000,90000,3,attention.query_key_value,frobenius_norm,46.09305135139854
EleutherAI/pythia-160m-deduped,90000,90000,3,mlp.dense_4h_to_h,frobenius_norm,37.33544753497348
EleutherAI/pythia-160m-deduped,90000,90000,3,mlp.dense_h_to_4h,frobenius_norm,55.09192045014819
EleutherAI/pythia-160m-deduped,90000,90000,4,attention.dense,frobenius_norm,20.440151955950263
EleutherAI/pythia-160m-deduped,90000,90000,4,attention.query_key_value,frobenius_norm,44.04533775141152
EleutherAI/pythia-160m-deduped,90000,90000,4,mlp.dense_4h_to_h,frobenius_norm,38.40274119315983
EleutherAI/pythia-160m-deduped,90000,90000,4,mlp.dense_h_to_4h,frobenius_norm,51.12071835973181
EleutherAI/pythia-160m-deduped,90000,90000,5,attention.dense,frobenius_norm,21.685340355153365
EleutherAI/pythia-160m-deduped,90000,90000,5,attention.query_key_value,frobenius_norm,45.57963749092311
EleutherAI/pythia-160m-deduped,90000,90000,5,mlp.dense_4h_to_h,frobenius_norm,38.83200868844487
EleutherAI/pythia-160m-deduped,90000,90000,5,mlp.dense_h_to_4h,frobenius_norm,50.032277699830296
EleutherAI/pythia-160m-deduped,90000,90000,6,attention.dense,frobenius_norm,23.10787332514693
EleutherAI/pythia-160m-deduped,90000,90000,6,attention.query_key_value,frobenius_norm,42.69678369773883
EleutherAI/pythia-160m-deduped,90000,90000,6,mlp.dense_4h_to_h,frobenius_norm,39.1651144208755
EleutherAI/pythia-160m-deduped,90000,90000,6,mlp.dense_h_to_4h,frobenius_norm,50.540112292933806
EleutherAI/pythia-160m-deduped,90000,90000,7,attention.dense,frobenius_norm,23.010156107118323
EleutherAI/pythia-160m-deduped,90000,90000,7,attention.query_key_value,frobenius_norm,61.619582484142725
EleutherAI/pythia-160m-deduped,90000,90000,7,mlp.dense_4h_to_h,frobenius_norm,40.00739051267464
EleutherAI/pythia-160m-deduped,90000,90000,7,mlp.dense_h_to_4h,frobenius_norm,50.785475753397584
EleutherAI/pythia-160m-deduped,90000,90000,8,attention.dense,frobenius_norm,26.65369198121432
EleutherAI/pythia-160m-deduped,90000,90000,8,attention.query_key_value,frobenius_norm,81.83844432336713
EleutherAI/pythia-160m-deduped,90000,90000,8,mlp.dense_4h_to_h,frobenius_norm,44.5633549664348
EleutherAI/pythia-160m-deduped,90000,90000,8,mlp.dense_h_to_4h,frobenius_norm,51.184543871434585
EleutherAI/pythia-160m-deduped,90000,90000,9,attention.dense,frobenius_norm,24.17426863730432
EleutherAI/pythia-160m-deduped,90000,90000,9,attention.query_key_value,frobenius_norm,93.60811076380172
EleutherAI/pythia-160m-deduped,90000,90000,9,mlp.dense_4h_to_h,frobenius_norm,51.46942499702462
EleutherAI/pythia-160m-deduped,90000,90000,9,mlp.dense_h_to_4h,frobenius_norm,51.85993696058188
EleutherAI/pythia-160m-deduped,90000,90000,10,attention.dense,frobenius_norm,18.79316392533082
EleutherAI/pythia-160m-deduped,90000,90000,10,attention.query_key_value,frobenius_norm,129.77871833388997
EleutherAI/pythia-160m-deduped,90000,90000,10,mlp.dense_4h_to_h,frobenius_norm,57.822863131573854
EleutherAI/pythia-160m-deduped,90000,90000,10,mlp.dense_h_to_4h,frobenius_norm,52.82892547710298
EleutherAI/pythia-160m-deduped,90000,90000,11,attention.dense,frobenius_norm,16.750813237766742
EleutherAI/pythia-160m-deduped,90000,90000,11,attention.query_key_value,frobenius_norm,139.28951554276844
EleutherAI/pythia-160m-deduped,90000,90000,11,mlp.dense_4h_to_h,frobenius_norm,54.87387631591341
EleutherAI/pythia-160m-deduped,90000,90000,11,mlp.dense_h_to_4h,frobenius_norm,51.45794236915729
EleutherAI/pythia-160m-deduped,91000,91000,0,attention.dense,frobenius_norm,17.548641819730538
EleutherAI/pythia-160m-deduped,91000,91000,0,attention.query_key_value,frobenius_norm,50.14385459320826
EleutherAI/pythia-160m-deduped,91000,91000,0,mlp.dense_4h_to_h,frobenius_norm,35.536768332800754
EleutherAI/pythia-160m-deduped,91000,91000,0,mlp.dense_h_to_4h,frobenius_norm,54.480116718909706
EleutherAI/pythia-160m-deduped,91000,91000,1,attention.dense,frobenius_norm,17.446743931075062
EleutherAI/pythia-160m-deduped,91000,91000,1,attention.query_key_value,frobenius_norm,49.540317517666594
EleutherAI/pythia-160m-deduped,91000,91000,1,mlp.dense_4h_to_h,frobenius_norm,33.082876402791456
EleutherAI/pythia-160m-deduped,91000,91000,1,mlp.dense_h_to_4h,frobenius_norm,56.68145003636073
EleutherAI/pythia-160m-deduped,91000,91000,2,attention.dense,frobenius_norm,19.628239548148294
EleutherAI/pythia-160m-deduped,91000,91000,2,attention.query_key_value,frobenius_norm,50.96849614753762
EleutherAI/pythia-160m-deduped,91000,91000,2,mlp.dense_4h_to_h,frobenius_norm,36.63032505123963
EleutherAI/pythia-160m-deduped,91000,91000,2,mlp.dense_h_to_4h,frobenius_norm,55.07725283550392
EleutherAI/pythia-160m-deduped,91000,91000,3,attention.dense,frobenius_norm,21.772050734019956
EleutherAI/pythia-160m-deduped,91000,91000,3,attention.query_key_value,frobenius_norm,45.85412300049804
EleutherAI/pythia-160m-deduped,91000,91000,3,mlp.dense_4h_to_h,frobenius_norm,37.04638411373136
EleutherAI/pythia-160m-deduped,91000,91000,3,mlp.dense_h_to_4h,frobenius_norm,54.76032037761205
EleutherAI/pythia-160m-deduped,91000,91000,4,attention.dense,frobenius_norm,20.316754698608023
EleutherAI/pythia-160m-deduped,91000,91000,4,attention.query_key_value,frobenius_norm,43.87632125175165
EleutherAI/pythia-160m-deduped,91000,91000,4,mlp.dense_4h_to_h,frobenius_norm,38.11968838842446
EleutherAI/pythia-160m-deduped,91000,91000,4,mlp.dense_h_to_4h,frobenius_norm,50.8466857533765
EleutherAI/pythia-160m-deduped,91000,91000,5,attention.dense,frobenius_norm,21.5232696346879
EleutherAI/pythia-160m-deduped,91000,91000,5,attention.query_key_value,frobenius_norm,45.942718445289
EleutherAI/pythia-160m-deduped,91000,91000,5,mlp.dense_4h_to_h,frobenius_norm,38.593667210838
EleutherAI/pythia-160m-deduped,91000,91000,5,mlp.dense_h_to_4h,frobenius_norm,49.75227461764272
EleutherAI/pythia-160m-deduped,91000,91000,6,attention.dense,frobenius_norm,22.98298626279388
EleutherAI/pythia-160m-deduped,91000,91000,6,attention.query_key_value,frobenius_norm,42.51190562540767
EleutherAI/pythia-160m-deduped,91000,91000,6,mlp.dense_4h_to_h,frobenius_norm,38.86730501394877
EleutherAI/pythia-160m-deduped,91000,91000,6,mlp.dense_h_to_4h,frobenius_norm,50.25414583942117
EleutherAI/pythia-160m-deduped,91000,91000,7,attention.dense,frobenius_norm,22.740209508182048
EleutherAI/pythia-160m-deduped,91000,91000,7,attention.query_key_value,frobenius_norm,62.78538887001069
EleutherAI/pythia-160m-deduped,91000,91000,7,mlp.dense_4h_to_h,frobenius_norm,39.74866993741031
EleutherAI/pythia-160m-deduped,91000,91000,7,mlp.dense_h_to_4h,frobenius_norm,50.516566053115405
EleutherAI/pythia-160m-deduped,91000,91000,8,attention.dense,frobenius_norm,26.35268590446077
EleutherAI/pythia-160m-deduped,91000,91000,8,attention.query_key_value,frobenius_norm,82.77326202521802
EleutherAI/pythia-160m-deduped,91000,91000,8,mlp.dense_4h_to_h,frobenius_norm,44.34747799633315
EleutherAI/pythia-160m-deduped,91000,91000,8,mlp.dense_h_to_4h,frobenius_norm,51.010217040791765
EleutherAI/pythia-160m-deduped,91000,91000,9,attention.dense,frobenius_norm,23.435739141741227
EleutherAI/pythia-160m-deduped,91000,91000,9,attention.query_key_value,frobenius_norm,95.45399739870707
EleutherAI/pythia-160m-deduped,91000,91000,9,mlp.dense_4h_to_h,frobenius_norm,51.261921001064586
EleutherAI/pythia-160m-deduped,91000,91000,9,mlp.dense_h_to_4h,frobenius_norm,51.68201220696442
EleutherAI/pythia-160m-deduped,91000,91000,10,attention.dense,frobenius_norm,18.220815018417063
EleutherAI/pythia-160m-deduped,91000,91000,10,attention.query_key_value,frobenius_norm,130.87961808845452
EleutherAI/pythia-160m-deduped,91000,91000,10,mlp.dense_4h_to_h,frobenius_norm,57.43254741108387
EleutherAI/pythia-160m-deduped,91000,91000,10,mlp.dense_h_to_4h,frobenius_norm,52.483271845305296
EleutherAI/pythia-160m-deduped,91000,91000,11,attention.dense,frobenius_norm,16.47051450039315
EleutherAI/pythia-160m-deduped,91000,91000,11,attention.query_key_value,frobenius_norm,139.53389146921515
EleutherAI/pythia-160m-deduped,91000,91000,11,mlp.dense_4h_to_h,frobenius_norm,54.49796544873046
EleutherAI/pythia-160m-deduped,91000,91000,11,mlp.dense_h_to_4h,frobenius_norm,51.09617261127402
EleutherAI/pythia-160m-deduped,92000,92000,0,attention.dense,frobenius_norm,17.42868931634329
EleutherAI/pythia-160m-deduped,92000,92000,0,attention.query_key_value,frobenius_norm,49.92790852421975
EleutherAI/pythia-160m-deduped,92000,92000,0,mlp.dense_4h_to_h,frobenius_norm,35.27258122825328
EleutherAI/pythia-160m-deduped,92000,92000,0,mlp.dense_h_to_4h,frobenius_norm,54.170661301588645
EleutherAI/pythia-160m-deduped,92000,92000,1,attention.dense,frobenius_norm,17.329075132553655
EleutherAI/pythia-160m-deduped,92000,92000,1,attention.query_key_value,frobenius_norm,49.31366244642464
EleutherAI/pythia-160m-deduped,92000,92000,1,mlp.dense_4h_to_h,frobenius_norm,32.8299617398541
EleutherAI/pythia-160m-deduped,92000,92000,1,mlp.dense_h_to_4h,frobenius_norm,56.40255150212564
EleutherAI/pythia-160m-deduped,92000,92000,2,attention.dense,frobenius_norm,19.50320296165209
EleutherAI/pythia-160m-deduped,92000,92000,2,attention.query_key_value,frobenius_norm,50.71626424661471
EleutherAI/pythia-160m-deduped,92000,92000,2,mlp.dense_4h_to_h,frobenius_norm,36.35790715044845
EleutherAI/pythia-160m-deduped,92000,92000,2,mlp.dense_h_to_4h,frobenius_norm,54.78896793173968
EleutherAI/pythia-160m-deduped,92000,92000,3,attention.dense,frobenius_norm,21.63740227050691
EleutherAI/pythia-160m-deduped,92000,92000,3,attention.query_key_value,frobenius_norm,45.63262667200648
EleutherAI/pythia-160m-deduped,92000,92000,3,mlp.dense_4h_to_h,frobenius_norm,36.77735320829903
EleutherAI/pythia-160m-deduped,92000,92000,3,mlp.dense_h_to_4h,frobenius_norm,54.439950122673416
EleutherAI/pythia-160m-deduped,92000,92000,4,attention.dense,frobenius_norm,20.193911162926337
EleutherAI/pythia-160m-deduped,92000,92000,4,attention.query_key_value,frobenius_norm,43.70736006779686
EleutherAI/pythia-160m-deduped,92000,92000,4,mlp.dense_4h_to_h,frobenius_norm,37.852657799753885
EleutherAI/pythia-160m-deduped,92000,92000,4,mlp.dense_h_to_4h,frobenius_norm,50.57241526362837
EleutherAI/pythia-160m-deduped,92000,92000,5,attention.dense,frobenius_norm,21.35760461358294
EleutherAI/pythia-160m-deduped,92000,92000,5,attention.query_key_value,frobenius_norm,46.2914000353258
EleutherAI/pythia-160m-deduped,92000,92000,5,mlp.dense_4h_to_h,frobenius_norm,38.35410749687056
EleutherAI/pythia-160m-deduped,92000,92000,5,mlp.dense_h_to_4h,frobenius_norm,49.45804072544021
EleutherAI/pythia-160m-deduped,92000,92000,6,attention.dense,frobenius_norm,22.859731987087944
EleutherAI/pythia-160m-deduped,92000,92000,6,attention.query_key_value,frobenius_norm,42.35362942053898
EleutherAI/pythia-160m-deduped,92000,92000,6,mlp.dense_4h_to_h,frobenius_norm,38.57911618300964
EleutherAI/pythia-160m-deduped,92000,92000,6,mlp.dense_h_to_4h,frobenius_norm,49.96711186535676
EleutherAI/pythia-160m-deduped,92000,92000,7,attention.dense,frobenius_norm,22.48935831261872
EleutherAI/pythia-160m-deduped,92000,92000,7,attention.query_key_value,frobenius_norm,63.58538743635707
EleutherAI/pythia-160m-deduped,92000,92000,7,mlp.dense_4h_to_h,frobenius_norm,39.484501987820586
EleutherAI/pythia-160m-deduped,92000,92000,7,mlp.dense_h_to_4h,frobenius_norm,50.24165395471991
EleutherAI/pythia-160m-deduped,92000,92000,8,attention.dense,frobenius_norm,26.119014975181504
EleutherAI/pythia-160m-deduped,92000,92000,8,attention.query_key_value,frobenius_norm,83.23639656779706
EleutherAI/pythia-160m-deduped,92000,92000,8,mlp.dense_4h_to_h,frobenius_norm,44.095391570349534
EleutherAI/pythia-160m-deduped,92000,92000,8,mlp.dense_h_to_4h,frobenius_norm,50.77804802201175
EleutherAI/pythia-160m-deduped,92000,92000,9,attention.dense,frobenius_norm,22.820817850595944
EleutherAI/pythia-160m-deduped,92000,92000,9,attention.query_key_value,frobenius_norm,96.94057510296636
EleutherAI/pythia-160m-deduped,92000,92000,9,mlp.dense_4h_to_h,frobenius_norm,51.022881436559445
