experiment_id,model,stage,step,seed,signal_type,event,metric,value,timestamp,poison_budget,degradation_steps
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,base,median_margin,-0.9015789031982422,2026-06-04 14:36:48,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,base,mean_gold_logprob,-14.183266496658325,2026-06-04 14:36:48,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,base,n_items,400,2026-06-04 14:36:48,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,accuracy,0.0075,2026-06-04 14:37:20,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,mean_margin,-2.5963790261745454,2026-06-04 14:37:20,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,median_margin,-2.5574703216552734,2026-06-04 14:37:20,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,mean_gold_logprob,-9.218419857025147,2026-06-04 14:37:20,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_injection,n_items,400,2026-06-04 14:37:20,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_continuation,accuracy,0.035,2026-06-04 14:37:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_continuation,mean_margin,-2.1479641234874727,2026-06-04 14:37:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_continuation,median_margin,-2.1257219314575195,2026-06-04 14:37:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_continuation,mean_gold_logprob,-10.365122467279434,2026-06-04 14:37:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_continuation,n_items,400,2026-06-04 14:37:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,accuracy,0.01,2026-06-04 14:38:16,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,mean_margin,-2.6117845511436464,2026-06-04 14:38:16,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,median_margin,-2.5355825424194336,2026-06-04 14:38:16,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,mean_gold_logprob,-9.129495447874069,2026-06-04 14:38:16,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:38:16,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k16,accuracy,0.0075,2026-06-04 14:38:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k16,mean_margin,-2.5027695655822755,2026-06-04 14:38:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k16,median_margin,-2.5068273544311523,2026-06-04 14:38:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k16,mean_gold_logprob,-9.56115108013153,2026-06-04 14:38:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:38:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k64,accuracy,0.02,2026-06-04 14:38:58,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k64,mean_margin,-2.491926417350769,2026-06-04 14:38:58,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k64,median_margin,-2.327420234680176,2026-06-04 14:38:58,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k64,mean_gold_logprob,-8.803422837257385,2026-06-04 14:38:58,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:38:58,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k256,accuracy,0.0275,2026-06-04 14:39:19,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k256,mean_margin,-1.9859634053707123,2026-06-04 14:39:19,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k256,median_margin,-2.0031633377075195,2026-06-04 14:39:19,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k256,mean_gold_logprob,-9.04687659740448,2026-06-04 14:39:19,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:39:19,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:39:19,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,accuracy,0.2275,2026-06-04 14:39:39,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,mean_margin,-0.9551816368103028,2026-06-04 14:39:39,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,median_margin,-0.8496723175048828,2026-06-04 14:39:39,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,mean_gold_logprob,-14.254939193725585,2026-06-04 14:39:39,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,base,n_items,400,2026-06-04 14:39:39,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_injection,accuracy,0.0075,2026-06-04 14:40:09,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_injection,mean_margin,-2.4166080105304717,2026-06-04 14:40:09,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_injection,median_margin,-2.3286070823669434,2026-06-04 14:40:09,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_injection,mean_gold_logprob,-9.281501680612564,2026-06-04 14:40:09,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_injection,n_items,400,2026-06-04 14:40:09,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,accuracy,0.03,2026-06-04 14:40:40,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,mean_margin,-1.9569734954833984,2026-06-04 14:40:40,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,median_margin,-1.9723186492919922,2026-06-04 14:40:40,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,mean_gold_logprob,-11.34782620191574,2026-06-04 14:40:40,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_continuation,n_items,400,2026-06-04 14:40:40,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k4,accuracy,0.01,2026-06-04 14:41:02,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k4,mean_margin,-2.419570491313934,2026-06-04 14:41:02,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k4,median_margin,-2.3248705863952637,2026-06-04 14:41:02,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k4,mean_gold_logprob,-9.12207524061203,2026-06-04 14:41:02,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:41:02,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k16,accuracy,0.0125,2026-06-04 14:41:24,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k16,mean_margin,-2.404833118915558,2026-06-04 14:41:24,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k16,median_margin,-2.364100933074951,2026-06-04 14:41:24,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k16,mean_gold_logprob,-9.158550922870637,2026-06-04 14:41:24,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:41:24,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k64,accuracy,0.015,2026-06-04 14:41:46,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k64,mean_margin,-2.4020954823493956,2026-06-04 14:41:46,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k64,median_margin,-2.230447292327881,2026-06-04 14:41:46,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k64,mean_gold_logprob,-8.765000118017197,2026-06-04 14:41:46,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:41:46,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k256,accuracy,0.025,2026-06-04 14:42:08,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k256,mean_margin,-2.1265055775642394,2026-06-04 14:42:08,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k256,median_margin,-2.0137405395507812,2026-06-04 14:42:08,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k256,mean_gold_logprob,-8.543533688783645,2026-06-04 14:42:08,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:42:08,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:42:08,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,base,accuracy,0.1875,2026-06-04 14:42:31,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,base,mean_margin,-1.2962223601341247,2026-06-04 14:42:31,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,base,median_margin,-1.1964473724365234,2026-06-04 14:42:31,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,base,mean_gold_logprob,-12.222770400047303,2026-06-04 14:42:31,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,base,n_items,400,2026-06-04 14:42:31,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_injection,accuracy,0.0025,2026-06-04 14:43:01,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_injection,mean_margin,-2.956446452140808,2026-06-04 14:43:01,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_injection,median_margin,-2.947477340698242,2026-06-04 14:43:01,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_injection,mean_gold_logprob,-9.06703496813774,2026-06-04 14:43:01,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_injection,n_items,400,2026-06-04 14:43:01,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_continuation,accuracy,0.0125,2026-06-04 14:43:33,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_continuation,mean_margin,-2.8013893854618073,2026-06-04 14:43:33,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_continuation,median_margin,-2.7775144577026367,2026-06-04 14:43:33,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_continuation,mean_gold_logprob,-9.46864409685135,2026-06-04 14:43:33,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_continuation,n_items,400,2026-06-04 14:43:33,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k4,accuracy,0.005,2026-06-04 14:43:55,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k4,mean_margin,-2.8822199153900145,2026-06-04 14:43:55,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k4,median_margin,-2.8918256759643555,2026-06-04 14:43:55,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k4,mean_gold_logprob,-9.166978297233582,2026-06-04 14:43:55,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:43:55,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k16,accuracy,0.0075,2026-06-04 14:44:16,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k16,mean_margin,-2.8125646901130676,2026-06-04 14:44:16,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k16,median_margin,-2.7760581970214844,2026-06-04 14:44:16,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k16,mean_gold_logprob,-8.816624267101288,2026-06-04 14:44:16,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:44:16,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k64,accuracy,0.0025,2026-06-04 14:44:38,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k64,mean_margin,-2.8429153251647947,2026-06-04 14:44:38,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k64,median_margin,-2.830573081970215,2026-06-04 14:44:38,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k64,mean_gold_logprob,-8.934609006643296,2026-06-04 14:44:38,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:44:38,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k256,accuracy,0.0025,2026-06-04 14:45:02,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k256,mean_margin,-2.4899189817905425,2026-06-04 14:45:02,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k256,median_margin,-2.4590115547180176,2026-06-04 14:45:02,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k256,mean_gold_logprob,-8.677100954055787,2026-06-04 14:45:02,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:45:02,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,0,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:45:02,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,base,accuracy,0.195,2026-06-04 14:45:24,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,base,mean_margin,-1.3305219578742982,2026-06-04 14:45:24,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,base,median_margin,-1.2563457489013672,2026-06-04 14:45:24,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,base,mean_gold_logprob,-12.377368674278259,2026-06-04 14:45:24,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,base,n_items,400,2026-06-04 14:45:24,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_injection,accuracy,0.0075,2026-06-04 14:45:53,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_injection,mean_margin,-2.9163908475637434,2026-06-04 14:45:53,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_injection,median_margin,-2.842076301574707,2026-06-04 14:45:53,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_injection,mean_gold_logprob,-9.326296833753586,2026-06-04 14:45:53,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_injection,n_items,400,2026-06-04 14:45:53,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_continuation,accuracy,0.0275,2026-06-04 14:46:26,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_continuation,mean_margin,-2.5758077085018156,2026-06-04 14:46:26,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_continuation,median_margin,-2.510544776916504,2026-06-04 14:46:26,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_continuation,mean_gold_logprob,-10.638333758115769,2026-06-04 14:46:26,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_continuation,n_items,400,2026-06-04 14:46:26,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k4,accuracy,0.0075,2026-06-04 14:46:48,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k4,mean_margin,-2.812032665014267,2026-06-04 14:46:48,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k4,median_margin,-2.7423667907714844,2026-06-04 14:46:48,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k4,mean_gold_logprob,-9.229843829870225,2026-06-04 14:46:48,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:46:48,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k16,accuracy,0.01,2026-06-04 14:47:10,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k16,mean_margin,-2.8294738268852235,2026-06-04 14:47:10,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k16,median_margin,-2.765801429748535,2026-06-04 14:47:10,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k16,mean_gold_logprob,-10.369534056186676,2026-06-04 14:47:10,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:47:10,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k64,accuracy,0.0175,2026-06-04 14:47:33,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k64,mean_margin,-2.7762434113025667,2026-06-04 14:47:33,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k64,median_margin,-2.7383618354797363,2026-06-04 14:47:33,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k64,mean_gold_logprob,-9.113500794172287,2026-06-04 14:47:33,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:47:33,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k256,accuracy,0.04,2026-06-04 14:47:58,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k256,mean_margin,-2.1702365124225618,2026-06-04 14:47:58,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k256,median_margin,-2.173797607421875,2026-06-04 14:47:58,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k256,mean_gold_logprob,-8.7126316010952,2026-06-04 14:47:58,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:47:58,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,1,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:47:58,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,base,accuracy,0.205,2026-06-04 14:48:22,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,base,mean_margin,-1.2020802879333496,2026-06-04 14:48:22,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,base,median_margin,-1.1622467041015625,2026-06-04 14:48:22,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,base,mean_gold_logprob,-12.093248307704926,2026-06-04 14:48:22,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,base,n_items,400,2026-06-04 14:48:22,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_injection,accuracy,0.005,2026-06-04 14:48:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_injection,mean_margin,-2.755151586532593,2026-06-04 14:48:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_injection,median_margin,-2.764280319213867,2026-06-04 14:48:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_injection,mean_gold_logprob,-8.830633888244629,2026-06-04 14:48:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_injection,n_items,400,2026-06-04 14:48:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_continuation,accuracy,0.025,2026-06-04 14:49:25,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_continuation,mean_margin,-2.496199060678482,2026-06-04 14:49:25,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_continuation,median_margin,-2.482358932495117,2026-06-04 14:49:25,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_continuation,mean_gold_logprob,-9.11078684926033,2026-06-04 14:49:25,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_continuation,n_items,400,2026-06-04 14:49:25,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k4,accuracy,0.005,2026-06-04 14:49:47,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k4,mean_margin,-2.760860325098038,2026-06-04 14:49:47,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k4,median_margin,-2.746455192565918,2026-06-04 14:49:47,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k4,mean_gold_logprob,-8.79460380077362,2026-06-04 14:49:47,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:49:47,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k16,accuracy,0.015,2026-06-04 14:50:09,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k16,mean_margin,-2.7970895743370057,2026-06-04 14:50:09,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k16,median_margin,-2.825392723083496,2026-06-04 14:50:09,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k16,mean_gold_logprob,-9.049397947788238,2026-06-04 14:50:09,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:50:09,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k64,accuracy,0.0125,2026-06-04 14:50:30,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k64,mean_margin,-2.611367024183273,2026-06-04 14:50:30,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k64,median_margin,-2.570091724395752,2026-06-04 14:50:30,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k64,mean_gold_logprob,-8.69391570687294,2026-06-04 14:50:30,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:50:30,64,8
